goal_x,goal_y,episodes,success_rate,collision_rate,reward_mean,reward_median,steps_mean,dist_mean
-0.7,-0.5,3402,0.2768959435626102,0.7231040564373897,0.9624869040492324,1.14607393394655,20.265432098765434,0.6329363956026357
0.0,0.5,199,0.0,1.0,-0.05326909222306376,0.7285681768520085,24.623115577889447,1.6096662269406443
1.0,-0.5,193,0.0,1.0,1.5618946526690936,1.688887230930138,22.33160621761658,1.934562958785851
1.7,0.5,206,0.0,1.0,0.6563728932197318,1.2975064310130144,23.441747572815533,3.0275827121602714
