episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_collision_avoid,r_yaw,r_terminal,epsilon
1,-220.9463689806809,0,1,6,1.0,-0.5,0.9335759456382563,0.02,-3.527692791611976,-0.060000000000000005,-11.684331192995913,-1.9719169196751198,-200.0,0.4998541970443918
2,-216.97391980691205,0,1,2,1.0,-0.5,3.650972929580375,0.023333333333333334,-10.0,-0.02,-3.5647263744008075,-1.7077812255860982,-200.0,0.4997958928703672
3,-227.1894484892941,0,1,3,1.0,-0.5,1.467958646876351,0.021666666666666667,-20.0,-0.03,-5.272536001615501,-1.88004304304234,-200.0,0.49970845482736037
4,-211.13583077046036,0,1,10,1.0,-0.5,0.5855271769381836,0.02,-2.986331270231659,-0.09999999999999999,-17.672974152264185,1.229952747304187,-200.0,0.4994171525078285
5,-205.23892253115025,0,1,13,1.0,-0.5,2.247077115469077,0.02,9.041733052270153,-0.12999999999999998,-23.845359476430254,0.6173500798451761,-200.0,0.4990388222251825
6,208.42920768776895,1,0,2,1.0,-0.5,0.05729381062767544,0.05666666666666667,10.0,-0.02,-1.7894444090254205,-1.7612632695643886,200.0,0.49898065393563706
7,208.28127454737398,1,0,2,1.0,-0.5,0.23300135927784324,0.065,10.0,-0.02,-1.7397950721890463,-1.9585956638451105,200.0,0.4989224953399988
8,-217.1160055708367,0,1,2,1.0,-0.5,3.5230353827827234,0.02,-10.0,-0.02,-3.371195127456781,-1.7675423570540791,-200.0,0.498864346436652
9,-208.18370593587707,0,1,7,1.0,-0.5,0.31983283846702504,0.024999999999999998,9.991579766559706,-0.07,-11.77466696422313,-1.9999999968749496,-200.0,0.4986609015784166
10,-178.48645833414534,0,1,5,1.0,-0.5,1.2663213878752124,0.02,24.637402227544207,-0.05,-7.4621507421743045,1.2930608496756286,-200.0,0.498515656464259
11,-215.49018350828155,0,1,2,1.0,-0.5,3.646974143930826,0.021666666666666667,-10.0,-0.02,-1.7947574752467723,-1.7070662008877289,-200.0,0.4984575753617413
12,-217.04827174690695,0,1,2,1.0,-0.5,3.5926332070800933,0.023333333333333334,-10.0,-0.02,-3.4193624668791647,-1.745951319707613,-200.0,0.49839950393860066
13,-208.52616097695966,0,1,4,1.0,-0.5,3.393091957256185,0.024999999999999998,-6.920190679086922,-0.04,-1.816327832463821,-1.8281239914558107,-200.0,0.4982833901239987
14,-217.1010001598897,0,1,2,1.0,-0.5,3.589462526705514,0.023333333333333334,-10.0,-0.02,-3.4526992030961563,-1.744388953109948,-200.0,0.49822534772931193
15,-205.38730700268803,0,1,3,1.0,-0.5,1.4967957699513934,0.021666666666666667,0.0,-0.03,-3.535289954585223,-1.8493451744076979,-200.0,0.49813830227351497
16,-215.4952891209935,0,1,2,1.0,-0.5,3.639003808295769,0.023333333333333334,-10.0,-0.02,-1.8109395219521878,-1.7048006420012822,-200.0,0.49808028405812166
17,-215.5222228352372,0,1,2,1.0,-0.5,3.7040442879360027,0.023333333333333334,-10.0,-0.02,-1.8290261322682233,-1.6831680471354822,-200.0,0.49802227551162515
18,-215.49952387613249,0,1,2,1.0,-0.5,3.7493093568556652,0.021666666666666667,-10.0,-0.02,-1.819663347845081,-1.6606684661175581,-200.0,0.49796427663241405
19,208.87910973234005,1,0,2,1.0,-0.5,0.11069167149723919,0.06666666666666667,10.0,-0.02,-1.6853759080791502,-1.414127722595605,200.0,0.4979062874188773
20,-215.499240518931,0,1,2,1.0,-0.5,3.837198415159643,0.023333333333333334,-10.0,-0.02,-1.8014090136462264,-1.8820006092680903,-200.0,0.49784830786940415
21,-210.64888438789592,0,1,4,1.0,-0.5,1.0127218007565106,0.023333333333333334,-5.097641862951088,-0.04,-5.929409186231075,-1.5232660015680046,-200.0,0.4977323777562067
22,-218.35324222640293,0,1,7,1.0,-0.5,2.0943141482766623,0.024999999999999998,-7.9593244399785945,-0.07,-7.604875180548573,-0.9975606035701485,-200.0,0.4975295930204804
23,-215.50187518669233,0,1,2,1.0,-0.5,3.660412769844604,0.021666666666666667,-10.0,-0.02,-1.7995078453181739,-1.7023873976123354,-200.0,0.49747167624817545
24,-219.61589569915844,0,1,11,1.0,-0.5,1.9697084349907232,0.023333333333333334,10.903823005813749,-0.10999999999999999,-17.52685818679871,-1.963524165583718,-200.0,0.4971533064867152
25,208.60821793037593,1,0,2,1.0,-0.5,0.18742368281540944,0.051666666666666666,10.0,-0.02,-1.9219868529233834,-1.4457019353998355,200.0,0.49709545242360653
26,208.95681105496618,1,0,2,1.0,-0.5,0.09478467698039074,0.065,10.0,-0.02,-1.6778969643416572,-1.3439473946616052,200.0,0.49703760800203833
27,-195.6005239663957,0,1,8,1.0,-0.5,2.273078512264261,0.023333333333333334,10.009564603917447,-0.08,-12.219138004297722,1.111412165174603,-200.0,0.49680632669903724
28,-181.2656627361006,0,1,9,1.0,-0.5,1.3071169152918658,0.024999999999999998,23.529374950390594,-0.09,-15.593782482898026,1.4335366632666844,-200.0,0.49654631946891215
29,-223.0132616370609,0,1,7,1.0,-0.5,1.9710082794992982,0.02666666666666667,-0.5821600341337785,-0.07,-12.604773010014043,-1.9577734935496793,-200.0,0.49634422639876474
30,-203.45984681378286,0,1,5,1.0,-0.5,0.45225995027609706,0.021666666666666667,6.3941210832043405,-0.05,-8.030716941749242,-1.3804779829515856,-200.0,0.49619994636485965
31,-217.1470091203478,0,1,2,1.0,-0.5,3.495169847941031,0.023333333333333334,-10.0,-0.02,-3.3662977824228824,-1.783915642683307,-200.0,0.4961422511818643
32,-215.48016622372356,0,1,2,1.0,-0.5,3.6933839043080745,0.024999999999999998,-10.0,-0.02,-1.782004923938482,-1.6873746700649415,-200.0,0.49608456561393155
33,-226.08793152126094,0,1,9,1.0,-0.5,1.9963939269967206,0.02,0.8099392140481143,-0.09,-16.06284178797322,-1.4404644546804795,-200.0,0.49582509950167564
34,-205.32895087039773,0,1,3,1.0,-0.5,1.5067517010168638,0.023333333333333334,0.0,-0.03,-3.51336156450941,-1.8309704105791293,-200.0,0.49573865403293405
35,-215.39320495655903,0,1,4,1.0,-0.5,0.9668490351464248,0.023333333333333334,-10.0,-0.04,-5.609370441738292,-1.5820972205052375,-200.0,0.4956234270204921
36,-216.8192014200983,0,1,2,1.0,-0.5,3.636090593536827,0.021666666666666667,-10.0,-0.02,-3.37593474395104,-1.7148973161209669,-200.0,0.4955658279160474
37,-215.4134783517222,0,1,2,1.0,-0.5,3.7734380525178794,0.023333333333333334,-10.0,-0.02,-1.8036477915591689,-1.642388327196012,-200.0,0.4955082384106535
38,-239.09612653614965,0,1,9,1.0,-0.5,1.7829351037593737,0.021666666666666667,-18.46092848686787,-0.09,-15.13785324735289,-1.1346914683192444,-200.0,0.4952492043817486
39,-204.028503722045,0,1,4,1.0,-0.5,1.22775227039959,0.021666666666666667,-0.9768709826602162,-0.04,-6.004483326830109,0.9160969799945701,-200.0,0.49513414049200166
40,-205.7746943430078,0,1,3,1.0,-0.5,1.4624120428657876,0.021666666666666667,0.0,-0.03,-4.054451471429818,-1.8800029826515212,-200.0,0.49504786774142184
