episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_smooth,r_collision_avoid,r_terminal,epsilon
28,-53.178845236765596,0,1,32,-1.0,-0.5,0.4399594225180256,0.14,10.62115476323441,-1.6000000000000008,-2.0000000000000004,13.0,-50.0,0.8153523756092524
29,-84.40907249693001,0,1,37,-2.0,-1.5,1.470526589562869,0.18,-9.409072496930015,-1.850000000000001,-2.9000000000000012,11.2,-50.0,0.8125258042012491
30,113.8232401025358,1,0,22,-1.0,-0.5,0.2102161536906894,0.34,15.673240102535797,-1.1000000000000003,-1.3,11.0,100.0,0.8108500913919673
31,93.9806529158409,1,0,35,-1.5,0.5,0.23177004698800144,0.26,17.6306529158409,-1.7500000000000009,-2.3000000000000007,8.4,100.0,0.8081917708467513
32,-83.14421137894752,0,1,50,-2.0,-1.5,0.28730112338405567,0.18,14.255788621052485,-2.499999999999999,-3.4000000000000017,17.25,-50.0,0.8044102736137161
33,-56.74512467075027,0,1,25,-1.5,0.5,1.0423396809360377,0.19,1.454875329249723,-1.2500000000000004,-1.2,8.0,-50.0,0.802526603498404
34,-48.15470723692191,0,1,25,-1.0,-0.5,0.5378663478452096,0.18,8.545292763078098,-1.2500000000000004,-1.6000000000000003,9.9,-50.0,0.8006476366768134
35,-60.33610148004144,0,1,16,-2.0,-1.5,1.4968956437183374,0.18,-9.93610148004144,-0.8000000000000002,-0.7,6.300000000000001,-50.0,0.7994475607748682
36,-40.31287255955367,0,1,19,-1.0,-0.5,0.33584346730316345,0.17,12.587127440446329,-0.9500000000000003,-0.9999999999999999,6.65,-50.0,0.7980249623059065
37,-38.26281425628633,0,1,16,-1.0,-0.5,0.2570181410307054,0.19,14.737185743713662,-0.8000000000000002,-0.7,3.700000000000001,-50.0,0.7968290793277213
38,-53.86787057513922,0,1,22,-2.0,-1.5,1.0186038486832505,0.19,-0.3678705751392197,-1.1000000000000003,-1.0999999999999999,9.149999999999999,-50.0,0.7951878613549282
39,-38.36092018840735,0,1,14,-1.0,-0.5,0.3819887172418074,0.16,11.739079811592651,-0.7000000000000001,-0.5,4.95,-50.0,0.7941453282924554
40,-56.55586821064193,0,1,33,-1.0,-0.5,0.4991706927546707,0.17,9.894131789358074,-1.6500000000000008,-2.400000000000001,12.35,-50.0,0.7916936961270191
41,-47.633907842551494,0,1,28,-1.0,-0.5,0.46472732360428654,0.18,10.566092157448505,-1.4000000000000006,-1.6000000000000003,12.3,-50.0,0.7896198585054408
42,-77.7817997637729,0,1,30,-1.5,0.5,1.776270426877843,0.19,-13.431799763772892,-1.5000000000000007,-1.7000000000000004,9.099999999999998,-50.0,0.787404323893493
43,-68.8925981413705,0,1,30,-1.5,0.5,1.3731703426104998,0.18,-5.392598141370493,-1.5000000000000007,-1.8000000000000005,10.049999999999999,-50.0,0.7851954259254379
44,112.10990510599085,1,0,23,-1.0,-0.5,0.23569242709468688,0.31,14.559905105990843,-1.1500000000000004,-1.3,11.5,100.0,0.783506419547714
45,-47.81715835124594,0,1,20,-1.0,-0.5,0.4743415548539447,0.19,9.93284164875406,-1.0000000000000002,-1.4000000000000001,3.1499999999999995,-50.0,0.7820408727439379
46,-63.79300350807178,0,1,22,-2.0,-1.5,1.5070992669789676,0.18,-10.143003508071782,-1.1000000000000003,-1.3,9.200000000000001,-50.0,0.7804321530643991
47,-47.971477272140646,0,1,20,-1.5,0.5,0.8561982977491334,0.15,5.178522727859356,-1.0000000000000002,-0.8999999999999999,7.25,-50.0,0.7789727486491536
48,-48.11377636351564,0,1,20,-1.0,-0.5,0.581689906552794,0.19,7.786223636484361,-1.0000000000000002,-1.2,4.800000000000001,-50.0,0.7775162601258747
49,-39.793607561323924,0,1,16,-1.0,-0.5,0.3554303551030307,0.16,12.456392438676072,-0.8000000000000002,-0.5,4.25,-50.0,0.7763531648340337
50,-44.79549821942214,0,1,24,-1.5,0.5,0.5275196434914009,0.18,11.754501780577861,-1.2000000000000004,-1.5000000000000002,8.75,-50.0,0.7746120074630327
51,-48.25892323823798,0,1,25,-1.5,0.5,0.6781911894692172,0.14,8.741076761762017,-1.2500000000000004,-1.6000000000000003,9.600000000000001,-50.0,0.7728027399710669
52,-42.86087320959335,0,1,22,-1.0,-0.5,0.46231295503260567,0.18,10.539126790406653,-1.1000000000000003,-1.2,9.35,-50.0,0.7712143218437325
53,-44.37617435796754,0,1,21,-1.0,-0.5,0.5693395946748153,0.19,8.473825642032452,-1.0500000000000003,-1.2,8.85,-50.0,0.7697013609328301
54,-44.28106337146506,0,1,13,-1.5,0.5,0.7673919087364944,0.17,6.918936628534942,-0.65,-0.30000000000000004,3.0000000000000004,-50.0,0.7687663570478224
55,-42.21681051440983,0,1,17,-1.5,0.5,0.5917833902956408,0.16,10.23318948559017,-0.8500000000000002,-0.7,5.05,-50.0,0.7675454922699273
56,-65.68245495695021,0,1,34,-1.0,-0.5,0.7260810721263171,0.18,4.917545043049785,-1.7000000000000008,-2.3000000000000007,9.750000000000002,-50.0,0.7651099803127461
57,-48.23563103300821,0,1,27,-1.0,-0.5,0.4980446096472213,0.12,9.914368966991788,-1.3500000000000005,-1.7000000000000004,11.1,-50.0,0.7631817875974443
58,-52.54516620192543,0,1,20,-2.0,-1.5,0.9598486687035958,0.14,0.804833798074569,-1.0000000000000002,-0.9999999999999999,7.1499999999999995,-50.0,0.7617568494353909
59,-71.01785974451022,0,1,31,-1.5,0.5,1.40320906183468,0.19,-5.967859744510213,-1.5500000000000007,-2.0000000000000004,10.2,-50.0,0.7595538196625484
60,-69.39469824382834,0,1,43,-1.0,-0.5,0.36553009094210875,0.17,12.555301756171659,-2.1500000000000004,-3.2000000000000015,16.4,-50.0,0.7565092886707453
61,-52.41275585895964,0,1,27,-1.5,0.5,0.7683830446321491,0.13,6.93724414104036,-1.3500000000000005,-1.7000000000000004,9.9,-50.0,0.7546042865015513
62,-54.99584584459635,0,1,28,-1.0,-0.5,0.700487432950808,0.16,5.354154155403647,-1.4000000000000006,-1.9000000000000006,10.450000000000001,-50.0,0.7526341539720414
63,-236.48047050384773,0,1,75,-1.5,0.5,3.8797788867235816,0.14,-55.33047050384782,-3.7499999999999947,-3.800000000000002,11.400000000000002,-50.0,0.7473841100913612
64,-124.96835518573764,0,1,50,-2.0,-1.5,2.4135083298622915,0.19,-28.268355185737647,-2.499999999999999,-2.800000000000001,17.35,-50.0,0.7439058923315879
65,-65.63311213396786,0,1,25,-1.5,0.5,1.5801903395699408,0.17,-9.533112133967855,-1.2500000000000004,-1.6000000000000003,10.5,-50.0,0.7421732942507546
66,-216.79470718244326,0,1,80,-2.0,-1.5,2.8424428885003095,0.19,-36.84470718244325,-3.999999999999994,-4.5,32.550000000000004,-50.0,0.7366579984946523
67,-103.81782828351942,0,1,44,-2.0,-1.5,2.201099003495902,0.17,-24.017828283519414,-2.2,-2.600000000000001,20.1,-50.0,0.733643340412703
68,-56.179004727546854,0,1,30,-1.5,0.5,0.8491962793201063,0.18,5.320995272453144,-1.5000000000000007,-2.2000000000000006,12.450000000000001,-50.0,0.7315954837124076
69,-112.9873676561421,0,1,50,-2.0,-1.5,1.7519239318328157,0.18,-15.037367656142084,-2.499999999999999,-3.3000000000000016,16.6,-50.0,0.7281960120552182
70,-63.686998263008746,0,1,35,-1.5,0.5,0.8270948900961532,0.18,5.76300173699126,-1.7500000000000009,-2.3000000000000007,12.6,-50.0,0.7258264751215606
71,-75.6615452676599,0,1,31,-2.0,-1.5,1.6081676167735406,0.16,-12.16154526765991,-1.5500000000000007,-2.1000000000000005,11.85,-50.0,0.7237346570419045
72,-64.82969046590398,0,1,19,-2.0,-1.5,1.6515747691414135,0.18,-13.029690465903977,-0.9500000000000003,-0.9999999999999999,7.75,-50.0,0.7224557765147557
73,-133.50224445933765,0,1,57,-2.0,-1.5,1.800822156552252,0.19,-16.002244459337636,-2.849999999999998,-3.2000000000000015,15.5,-50.0,0.7186336819065705
74,-131.40961662945233,0,1,58,-2.0,-1.5,2.0805798178261856,0.17,-21.60961662945232,-2.8999999999999977,-3.3000000000000016,26.150000000000002,-50.0,0.7147668312584571
75,-84.78271667926322,0,1,40,-2.0,-1.5,1.3267085421214007,0.19,-6.532716679263215,-2.000000000000001,-2.600000000000001,13.349999999999998,-50.0,0.7121130749843123
76,-114.91297242443981,0,1,53,-1.5,0.5,1.9531357020379565,0.19,-16.762972424439795,-2.6499999999999986,-3.1000000000000014,23.85,-50.0,0.7086131586578774
77,-72.55316126181225,0,1,28,-2.0,-1.5,1.557599445975708,0.19,-11.15316126181225,-1.4000000000000006,-1.6000000000000003,9.1,-50.0,0.7067716211692572
78,-61.776547807174595,0,1,17,-2.0,-1.5,1.4888870851677223,0.18,-9.776547807174595,-0.8500000000000002,-0.8999999999999999,5.7,-50.0,0.705656057910704
79,-48.4090137937853,0,1,24,-1.0,-0.5,0.5075004951543577,0.18,9.240986206214698,-1.2000000000000004,-1.6000000000000003,7.75,-50.0,0.7040843701514395
80,-58.733561722275475,0,1,36,-1.5,0.5,0.6093023450152004,0.16,10.11643827772452,-1.800000000000001,-2.600000000000001,15.25,-50.0,0.7017338998040271
81,-69.74146009347506,0,1,22,-2.0,-1.5,1.6282911635967576,0.18,-12.541460093475054,-1.1000000000000003,-1.0999999999999999,5.450000000000001,-50.0,0.7003016612645211
82,-44.89847372843411,0,1,16,-1.0,-0.5,0.575939317430838,0.19,7.901526271565885,-0.8000000000000002,-0.7,3.9000000000000004,-50.0,0.6992620105488626
83,-60.25062433212472,0,1,26,-2.0,-1.5,1.1582510965090311,0.18,-3.150624332124714,-1.3000000000000005,-1.3,10.45,-50.0,0.697576121926362
84,-46.8023909246232,0,1,18,-1.0,-0.5,0.6955246769451107,0.14,5.447609075376804,-0.9000000000000002,-0.7999999999999999,6.2,-50.0,0.6964115333510512
85,-71.41080868723867,0,1,30,-1.5,0.5,1.4465431097580776,0.16,-6.860808687238675,-1.5000000000000007,-1.3,8.500000000000002,-50.0,0.6944752046962265
86,115.77017724868793,1,0,15,-1.0,-0.5,0.2358643199748125,0.28,14.720177248687927,-0.7500000000000001,-0.6,6.9,100.0,0.6935092165614061
87,-143.9012057311187,0,1,53,-2.0,-1.5,2.4929878217353885,0.18,-29.851205731118707,-2.6499999999999986,-3.1000000000000014,7.949999999999999,-50.0,0.6901076398544246
88,-172.0927782598206,0,1,63,-2.0,-1.5,3.1923890674832807,0.19,-43.842778259820605,-3.149999999999997,-3.2000000000000015,22.6,-50.0,0.6860876380252507
89,-74.69689068518323,0,1,33,-1.5,0.5,1.3254185543185888,0.16,-4.4468906851832335,-1.6500000000000008,-1.5000000000000002,7.650000000000001,-50.0,0.6839920085102507
90,-67.57027894108077,0,1,25,-2.0,-1.5,1.5360359533891386,0.17,-10.720278941080771,-1.2500000000000004,-1.5000000000000002,9.65,-50.0,0.6824090080640122
91,-42.4556613290555,0,1,18,-1.5,0.5,0.6379072789429261,0.19,9.544338670944494,-0.9000000000000002,-0.8999999999999999,6.550000000000001,-50.0,0.681271695737665
92,-168.96803711787902,0,1,61,-2.0,-1.5,2.5717330627552792,0.18,-31.418037117879045,-3.049999999999997,-2.800000000000001,6.75,-50.0,0.6774326593588252
93,-51.01827203360584,0,1,15,-2.0,-1.5,1.0340077781786132,0.16,-0.668272033605839,-0.7500000000000001,-0.5,5.3999999999999995,-50.0,0.6764922158787302
94,-61.47838221686801,0,1,23,-1.5,0.5,1.4512360636609425,0.18,-6.92838221686801,-1.1500000000000004,-1.4000000000000001,9.5,-50.0,0.6750529395844285
95,-46.499068041220085,0,1,20,-1.5,0.5,0.8070426996461041,0.14,6.100931958779919,-1.0000000000000002,-0.9999999999999999,7.8999999999999995,-50.0,0.6738040829781514
96,117.66568477212738,1,0,12,-1.0,-0.5,0.22597945880342266,0.42,15.265684772127377,-0.6,-0.30000000000000004,6.0,100.0,0.6730559670379157
97,-42.660665792263615,0,1,18,-1.5,0.5,0.6113446878084755,0.17,9.939334207736382,-0.9000000000000002,-1.0999999999999999,6.15,-50.0,0.6719354750425761
98,-41.103396475635705,0,1,17,-1.0,-0.5,0.4394379547929408,0.12,10.99660352436429,-0.8500000000000002,-0.7999999999999999,5.5,-50.0,0.67087908292272
99,-64.8097953584502,0,1,23,-1.5,0.5,1.603932004672361,0.19,-10.009795358450194,-1.1500000000000004,-1.2,9.049999999999999,-50.0,0.6694527019988564
100,-49.934626568256455,0,1,18,-2.0,-1.5,0.8786535707580094,0.14,2.4153734317435416,-0.9000000000000002,-0.7999999999999999,6.1000000000000005,-50.0,0.6683386900467986
101,-54.704739989898,0,1,23,-2.0,-1.5,1.007789930504585,0.12,-0.15473998989800286,-1.1500000000000004,-1.0999999999999999,9.2,-50.0,0.6669181453123589
102,-43.56302610366113,0,1,13,-1.5,0.5,0.8107493877000543,0.16,6.086973896338865,-0.65,-0.30000000000000004,4.55,-50.0,0.6661166727934642
103,-61.72685184168597,0,1,40,-1.0,-0.5,0.3238494270810019,0.18,12.873148158314033,-2.000000000000001,-2.800000000000001,17.2,-50.0,0.6636571284703281
104,-68.84125823915156,0,1,28,-1.5,0.5,1.412841728328158,0.18,-5.9912582391515645,-1.4000000000000006,-1.6000000000000003,7.650000000000002,-50.0,0.6619412918029587
105,-79.1939056676765,0,1,34,-1.5,0.5,1.7273203280418987,0.19,-12.243905667676504,-1.7000000000000008,-2.2000000000000006,13.299999999999999,-50.0,0.6598642244262768
106,-75.37868497897722,0,1,29,-1.5,0.5,1.9471895994467663,0.19,-16.67868497897722,-1.4500000000000006,-1.2,12.799999999999999,-50.0,0.6580981801773041
107,-75.97552765151136,0,1,28,-1.5,0.5,1.9760674544952173,0.13,-17.475527651511356,-1.4000000000000006,-0.7,11.1,-50.0,0.6563978867944019
108,-74.83329559281613,0,1,31,-2.0,-1.5,1.487380598735705,0.19,-9.733295592816116,-1.5500000000000007,-2.1000000000000005,10.25,-50.0,0.6545209640786507
109,-43.48225731003393,0,1,23,-1.0,-0.5,0.4170882095131195,0.16,11.067742689966064,-1.1500000000000004,-1.3,9.4,-50.0,0.6531321635940566
110,-42.9859250694329,0,1,16,-1.5,0.5,0.687579004903881,0.13,8.514074930567096,-0.8000000000000002,-0.7,5.200000000000001,-50.0,0.652167923729902
111,-43.68169821931259,0,1,16,-1.5,0.5,0.7663303506674147,0.19,6.768301780687415,-0.8000000000000002,-0.7999999999999999,6.3500000000000005,-50.0,0.6512052254159609
112,-42.977103278075944,0,1,21,-1.5,0.5,0.584181544198469,0.13,10.372896721924057,-1.0500000000000003,-0.9999999999999999,8.15,-50.0,0.6499440191726361
113,113.3258646520857,1,0,15,-1.0,-0.5,0.23559693185752736,0.18,14.675864652085702,-0.7500000000000001,-0.7999999999999999,4.700000000000001,100.0,0.6490447777435567
114,-42.32133615700414,0,1,15,-1.5,0.5,0.6863119103614362,0.16,8.578663842995859,-0.7500000000000001,-0.4,4.75,-50.0,0.64814688416548
115,-44.44012196599042,0,1,14,-1.5,0.5,0.7814615058540736,0.15,6.459878034009574,-0.7000000000000001,-0.5,4.15,-50.0,0.647310064438138
116,-58.295355491457,0,1,11,-2.0,-1.5,1.4506139739224735,0.18,-8.995355491457001,-0.5499999999999999,-0.2,3.65,-50.0,0.6466533846073782
117,-57.192113821173336,0,1,18,-1.5,0.5,1.3703746517935806,0.16,-5.142113821173333,-0.9000000000000002,-0.7999999999999999,6.4,-50.0,0.6455803745138818
118,-68.31125995029693,0,1,23,-2.0,-1.5,1.6456170721770895,0.15,-12.91125995029693,-1.1500000000000004,-1.2,8.45,-50.0,0.6442121137555469
119,-60.540525906060466,0,1,13,-2.0,-1.5,1.5478924141182746,0.18,-10.940525906060472,-0.65,-0.4,4.7,-50.0,0.6434401398993909
120,112.87255759597225,1,0,20,-1.5,0.5,0.23089177055511018,0.26,17.472557595972244,-1.0000000000000002,-0.7999999999999999,5.7,100.0,0.6422544457090138
121,-83.78465026034834,0,1,36,-1.0,-0.5,1.3434894473821082,0.19,-7.08465026034833,-1.800000000000001,-2.0000000000000004,6.800000000000001,-50.0,0.6401261629120408
122,-71.42845888346673,0,1,34,-1.5,0.5,1.4147007077624176,0.16,-6.02845888346673,-1.7000000000000008,-2.400000000000001,15.05,-50.0,0.6381231410249254
123,112.0929356984633,1,0,24,-1.0,-0.5,0.21923276157801844,0.37,15.492935698463286,-1.2000000000000004,-1.6000000000000003,12.0,100.0,0.6367133379268886
124,-62.48956224126424,0,1,19,-2.0,-1.5,1.5294196541404144,0.16,-10.589562241264236,-0.9500000000000003,-0.7999999999999999,7.45,-50.0,0.6355996409320098
125,-83.07846830890173,0,1,32,-1.5,0.5,1.9637144886690245,0.16,-17.228468308901743,-1.6000000000000008,-1.3,10.249999999999998,-50.0,0.6337287171555909
126,114.57896971858426,1,0,19,-1.0,-0.5,0.23723920285458236,0.42,14.528969718584262,-0.9500000000000003,-0.8999999999999999,9.5,100.0,0.6326206855563474
127,109.40754152473897,1,0,21,-1.0,-0.5,0.24506479196431039,0.21,14.407541524738976,-1.0500000000000003,-0.9999999999999999,6.500000000000001,100.0,0.6313984658964876
128,-38.69446595166985,0,1,15,-1.5,0.5,0.5274617980729913,0.19,11.505534048330148,-0.7500000000000001,-0.6,5.65,-50.0,0.630527021944003
129,-45.173494105519175,0,1,21,-1.0,-0.5,0.5529326267941882,0.17,8.726505894480823,-1.0500000000000003,-0.9999999999999999,7.6,-50.0,0.6293091943644308
130,-51.027640206790466,0,1,31,-1.0,-0.5,0.35908881797151104,0.19,12.122359793209538,-1.5500000000000007,-2.2000000000000006,12.299999999999999,-50.0,0.627516116568441
131,-57.908853516208694,0,1,19,-1.5,0.5,1.3712648653614192,0.17,-5.158853516208688,-0.9500000000000003,-1.0999999999999999,6.9,-50.0,0.6264198777036677
132,-59.406916448951385,0,1,17,-1.5,0.5,1.4836021867851075,0.12,-7.406916448951382,-0.8500000000000002,-0.7,5.5,-50.0,0.6254407963665035
133,-77.6060220445224,0,1,29,-1.5,0.5,1.9935528055174494,0.13,-17.60602204452241,-1.4500000000000006,-1.0999999999999999,11.4,-50.0,0.6237744354482132
134,-127.46016251678026,0,1,55,-2.0,-1.5,1.8286120572497269,0.17,-16.560162516780238,-2.7499999999999982,-3.1000000000000014,16.450000000000003,-50.0,0.6206273385031499
135,-42.24245210782937,0,1,22,-1.0,-0.5,0.34720386247865836,0.16,12.357547892170624,-1.1000000000000003,-1.2,8.150000000000002,-50.0,0.6193733382644855
136,-46.44643089668117,0,1,25,-1.5,0.5,0.582419897615771,0.16,10.653569103318825,-1.2500000000000004,-1.7000000000000004,9.600000000000001,-50.0,0.6179516827286896
137,-45.62196701004491,0,1,26,-1.0,-0.5,0.4499778975432189,0.18,10.878032989955093,-1.3000000000000005,-1.5000000000000002,11.25,-50.0,0.6164769263676436
138,103.52823802925664,1,0,33,-2.0,-1.5,0.23364421022872092,0.37,15.328238029256648,-1.6500000000000008,-1.9000000000000006,16.5,100.0,0.6146106335873783
139,-79.8582554193307,0,1,31,-2.0,-1.5,1.9599501128324859,0.19,-19.20825541933071,-1.5500000000000007,-1.3,13.899999999999999,-50.0,0.6128630507761372
140,116.9083049469829,1,0,14,-1.0,-0.5,0.24636061617116442,0.31,14.858304946982896,-0.7000000000000001,-0.4,7.0,100.0,0.6120755938535144
141,-41.19150373225169,0,1,16,-1.0,-0.5,0.47912508220163164,0.13,9.808496267748312,-0.8000000000000002,-0.7,5.7,-50.0,0.6111769919765521
142,-56.33624525382355,0,1,26,-2.0,-1.5,0.9372129700853911,0.13,1.2637547461764553,-1.3000000000000005,-1.5000000000000002,10.15,-50.0,0.6097198269328394
143,-44.6152413659183,0,1,23,-1.0,-0.5,0.47001813577250817,0.16,10.3847586340817,-1.1500000000000004,-1.0999999999999999,8.75,-50.0,0.6084339506554699
144,-42.50493619982542,0,1,17,-1.0,-0.5,0.42409448261641375,0.18,10.995063800174576,-0.8500000000000002,-0.9999999999999999,4.300000000000001,-50.0,0.6074854194193443
145,-56.41929887266691,0,1,15,-1.5,0.5,1.420953129578594,0.17,-6.119298872666912,-0.7500000000000001,-0.6,5.550000000000001,-50.0,0.6066498181478441
146,-60.669539703428235,0,1,24,-1.5,0.5,1.406223335439327,0.19,-5.819539703428238,-1.2000000000000004,-1.4000000000000001,10.35,-50.0,0.6053154604540135
147,117.6453060488832,1,0,12,-1.0,-0.5,0.22661420563761633,0.4,15.345306048883195,-0.6,-0.4,6.0,100.0,0.6046494815687173
148,-71.56950139751254,0,1,30,0.0,0.0,2.314073287858888,0.19,-5.169501397512537,-1.5000000000000007,-1.4000000000000001,6.750000000000001,-50.0,0.6029880265526264
149,-101.89431351966493,0,1,48,0.5,1.0,3.4350745252185226,0.13,-10.844313519664945,-2.3999999999999995,-2.800000000000001,18.15,-50.0,0.6003400442667839
150,-36.246848241271884,0,1,19,-0.5,-1.5,0.9392296000051544,0.13,16.753151758728112,-0.9500000000000003,-0.9999999999999999,6.550000000000001,-50.0,0.5992953909176252
151,-37.39242229857086,0,1,21,0.5,1.0,2.0663954962021016,0.17,16.457577701429145,-1.0500000000000003,-1.0999999999999999,7.75,-50.0,0.5981430809456426
152,-57.438212290270364,0,1,31,0.5,1.0,2.380617411733708,0.15,10.211787709729636,-1.5500000000000007,-2.1000000000000005,7.699999999999999,-50.0,0.5964464685027012
153,-61.559044165208064,0,1,15,-2.0,-1.5,1.478005886421241,0.18,-9.559044165208068,-0.7500000000000001,-0.5,3.7500000000000004,-50.0,0.5956274132449634
154,-61.08148282182602,0,1,23,-1.5,0.5,1.3656515048260627,0.18,-5.181482821826018,-1.1500000000000004,-1.0999999999999999,7.850000000000001,-50.0,0.5943739122732025
155,-33.99482865030701,0,1,14,0.5,1.0,2.0036288776704985,0.15,17.705171349692996,-0.7000000000000001,-0.5,3.3500000000000005,-50.0,0.5936123220335808
156,-57.2041800535294,0,1,16,-1.5,0.5,1.440454024308012,0.15,-6.504180053529396,-0.8000000000000002,-0.7,6.0,-50.0,0.5927432377711416
157,-112.59912280810697,0,1,60,0.5,1.0,2.4536937456829038,0.19,9.050877191893036,-2.9999999999999973,-3.3000000000000016,20.150000000000002,-50.0,0.5894965282133111
158,-42.190493260271104,0,1,18,-1.0,-0.5,0.4672278789362298,0.19,9.959506739728896,-0.9000000000000002,-0.8999999999999999,6.4,-50.0,0.5885263079227482
159,-101.66781128616455,0,1,47,-2.0,-1.5,1.813447793299577,0.16,-16.26781128616455,-2.3499999999999996,-2.9000000000000012,21.55,-50.0,0.5860011729909517
160,-36.853950652394715,0,1,18,0.5,1.0,2.126476951189584,0.15,15.596049347605287,-0.9000000000000002,-0.8999999999999999,6.1,-50.0,0.5850372386807096
161,-57.054772136783185,0,1,25,-2.0,-1.5,1.0130122575960978,0.19,-0.2547721367831901,-1.2500000000000004,-1.5000000000000002,9.7,-50.0,0.5837013161829229
162,-60.77753221757999,0,1,20,-2.0,-1.5,1.2442830747998177,0.17,-4.877532217579992,-1.0000000000000002,-0.7999999999999999,4.4,-50.0,0.5826349802419433
