episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_smooth,r_collision_avoid,r_terminal,epsilon
13,-49.02755412248174,0,1,44,-1.5,0.5,0.5044978059344286,0.19,24.042445877518265,-2.2,-5.250000000000002,4.480000000000005,-25.0,0.8589493844159929
14,-29.2772826029889,0,1,16,-2.0,-1.5,0.9919520224906164,0.16,0.3527173970110997,-0.8000000000000002,-1.05,2.4200000000000004,-25.0,0.8576561003041174
15,-111.16000111100583,0,1,52,-1.0,-0.5,1.519513724383924,0.16,-21.21000111100583,-2.5999999999999988,-4.950000000000001,6.300000000000004,-25.0,0.8534671891904404
16,-43.14629555600218,0,1,25,-2.0,-1.5,1.0783686768175307,0.19,-3.1062955560021788,-1.2500000000000004,-2.3999999999999995,2.3600000000000003,-25.0,0.8514610299613751
17,-115.24955248977727,0,1,49,-2.0,-1.5,1.7925435572274901,0.17,-31.69955248977727,-2.4499999999999993,-4.049999999999999,4.3000000000000025,-25.0,0.8475434767582798
18,65.74036446021023,1,0,26,-1.0,-0.5,0.24028606779944975,0.25,30.120364460210233,-1.3000000000000005,-2.5499999999999994,4.420000000000003,50.0,0.8454725570809069
19,-47.15329092777962,0,1,35,-1.5,0.5,0.9463410696989482,0.18,6.676709072220377,-1.7500000000000009,-3.5999999999999988,4.520000000000004,-25.0,0.8426932697211917
20,-27.956378154421873,0,1,34,-1.0,-0.5,0.423454632388998,0.14,22.793621845578134,-1.7000000000000008,-3.299999999999999,5.600000000000002,-25.0,0.84000268918298
21,-52.40225665754272,0,1,27,-1.5,0.5,1.369289409860923,0.17,-10.592256657542727,-1.3500000000000005,-2.6999999999999993,3.440000000000002,-25.0,0.8378725588921326
22,-1.481926349021613,0,1,16,-1.0,-0.5,0.2709762032729877,0.13,28.43807365097838,-0.8000000000000002,-0.9,1.9800000000000004,-25.0,0.8366129707371414
23,-8.31494703979222,0,1,22,-1.0,-0.5,0.2767219824610491,0.19,27.555052960207785,-1.1000000000000003,-2.0999999999999996,2.7800000000000002,-25.0,0.8348843244097005
24,58.98659443171131,1,0,32,-1.0,-0.5,0.222054830934656,0.37,30.686594431711324,-1.6000000000000008,-3.299999999999999,6.400000000000003,50.0,0.8323767088962425
25,-148.4852640540534,0,1,61,-2.0,-1.5,1.9106433074554166,0.18,-36.39526405405338,-3.049999999999997,-6.150000000000004,10.559999999999993,-25.0,0.8276187375382842
26,-22.131229154984844,0,1,26,-1.5,0.5,0.6583192001629551,0.18,18.198770845015158,-1.3000000000000005,-2.3999999999999995,3.3200000000000003,-25.0,0.8255995548955929
27,-34.938991536711335,0,1,35,-1.0,-0.5,0.5626026044622768,0.14,17.251008463288663,-1.7500000000000009,-3.5999999999999988,6.160000000000003,-25.0,0.8228897014632731
28,-160.96126123376487,0,1,66,-1.5,0.5,1.9569059271545421,0.18,-33.67126123376486,-3.2999999999999963,-6.0000000000000036,10.959999999999988,-25.0,0.8178054259985555
29,-190.2308309550968,0,1,69,-2.0,-1.5,2.2958291934177044,0.12,-51.82083095509678,-3.4499999999999957,-7.050000000000006,10.939999999999994,-25.0,0.8125258042012491
30,77.4475979744827,1,0,13,-1.0,-0.5,0.23164172419285095,0.34,29.497597974482705,-0.65,-0.75,2.6,50.0,0.8115351647109712
31,-17.287270827871595,0,1,20,-1.0,-0.5,0.5613389104063231,0.16,16.1527291721284,-1.0000000000000002,-1.7999999999999996,2.8600000000000008,-25.0,0.810013616437006
32,-229.44059967653206,0,1,80,-2.0,-1.5,2.1858199428351996,0.18,-47.4305996765321,-3.999999999999994,-8.55000000000001,9.539999999999996,-25.0,0.8039577632162425
33,-231.23265536981842,0,1,85,-1.5,0.5,1.8931336448708447,0.19,-31.532655369818357,-4.249999999999993,-9.900000000000013,13.699999999999978,-25.0,0.7975762819460913
34,-61.079549463650416,0,1,30,-1.5,0.5,1.506363451839804,0.17,-15.649549463650416,-1.5000000000000007,-2.999999999999999,4.320000000000003,-25.0,0.7953369138319502
35,-217.07568083864402,0,1,81,-2.0,-1.5,1.8511967789718287,0.16,-34.04568083864405,-4.049999999999994,-8.250000000000009,12.21999999999999,-25.0,0.7893240697237388
36,-29.460703495791336,0,1,26,-1.5,0.5,0.8400401398697295,0.18,10.929296504208663,-1.3000000000000005,-2.3999999999999995,3.2600000000000007,-25.0,0.787404323893493
37,-30.521898903798302,0,1,30,-1.0,-0.5,0.6028473457259476,0.17,14.668101096201697,-1.5000000000000007,-2.999999999999999,4.560000000000002,-25.0,0.7851954259254379
38,-173.59077680350975,0,1,68,-2.0,-1.5,1.7818059094196061,0.12,-31.29077680350969,-3.399999999999996,-7.200000000000006,3.800000000000003,-25.0,0.7802130562846399
39,-56.66298194603374,0,1,23,-2.0,-1.5,1.5171305493084728,0.18,-20.68298194603374,-1.1500000000000004,-1.9499999999999995,3.620000000000001,-25.0,0.7785354961888198
40,-50.583362671964494,0,1,38,-1.5,0.5,0.9338228589216822,0.19,7.246637328035508,-1.900000000000001,-4.199999999999999,6.520000000000004,-25.0,0.7757723146732095
41,24.805917883826815,1,0,50,-1.5,0.5,0.20126864136165737,0.29,36.225917883826824,-2.499999999999999,-5.250000000000002,5.080000000000004,50.0,0.7721525101524017
42,-17.156945687920548,0,1,19,-1.5,0.5,0.7347019101965107,0.14,15.143054312079451,-0.9500000000000003,-1.3499999999999999,2.600000000000001,-25.0,0.7707817230432443
43,-84.24270268624792,0,1,44,-2.0,-1.5,1.26577519660418,0.19,-10.622702686247933,-2.2,-4.800000000000001,3.480000000000003,-25.0,0.7676172504070014
44,76.8052405069745,1,0,15,-1.0,-0.5,0.24033513186365466,0.42,29.955240506974498,-0.7500000000000001,-0.9,3.0000000000000004,50.0,0.7665416314472892
45,-39.601900617674296,0,1,38,-1.0,-0.5,0.49750747186954347,0.19,18.76809938232571,-1.900000000000001,-4.199999999999999,5.980000000000004,-25.0,0.7638239401315771
46,-140.0149023171859,0,1,50,-2.0,-1.5,2.4587822577201424,0.18,-58.33490231718591,-2.499999999999999,-4.65,9.219999999999997,-25.0,0.7602637283774093
47,-50.08404125556562,0,1,25,-2.0,-1.5,1.2327958221665993,0.19,-9.314041255565618,-1.2500000000000004,-2.2499999999999996,1.4799999999999998,-25.0,0.7584902867821273
48,-44.57481710274676,0,1,44,-1.0,-0.5,0.3166384536819981,0.19,26.905182897253237,-2.2,-5.400000000000002,6.220000000000003,-25.0,0.7553797776586441
49,-37.12247208368381,0,1,28,-2.0,-1.5,0.867614821787725,0.18,5.297527916316187,-1.4000000000000006,-2.6999999999999993,4.1800000000000015,-25.0,0.7534074767909843
50,-17.998382927941336,0,1,22,-1.0,-0.5,0.5780047959450231,0.19,16.61161707205866,-1.1000000000000003,-1.7999999999999996,3.740000000000001,-25.0,0.7518616813405103
51,-118.80347096929597,0,1,45,-2.0,-1.5,2.2076443063370434,0.17,-48.30347096929597,-2.25,-3.299999999999999,7.300000000000005,-25.0,0.7487103994764586
52,-44.24400902416437,0,1,22,-1.5,0.5,1.354474735459932,0.19,-9.574009024164374,-1.1000000000000003,-1.7999999999999996,3.6800000000000006,-25.0,0.7471749262374807
53,-57.159666188056434,0,1,42,-1.5,0.5,0.9036160587928055,0.19,8.460333811943572,-2.1000000000000005,-4.65,7.080000000000005,-25.0,0.7442529320304483
54,-49.767653512800536,0,1,25,-1.5,0.5,1.388928464803618,0.18,-10.957653512800531,-1.2500000000000004,-2.2499999999999996,3.4400000000000013,-25.0,0.7425194674339638
55,75.35051746005209,1,0,17,-1.0,-0.5,0.22653235644685568,0.19,30.670517460052096,-0.8500000000000002,-1.2,2.6800000000000006,50.0,0.7413431844631395
56,-227.6781166851786,0,1,77,-2.0,-1.5,2.439247585054508,0.19,-57.53811668517851,-3.8499999999999943,-8.100000000000009,9.260000000000002,-25.0,0.7360402843090864
57,52.82405626241659,1,0,35,-1.0,-0.5,0.24757367100842903,0.41,29.324056262416597,-1.7500000000000009,-3.7499999999999987,7.0000000000000036,50.0,0.733643340412703
58,-23.028304578057224,0,1,27,-1.0,-0.5,0.5165912246791315,0.19,19.06169542194277,-1.3500000000000005,-2.6999999999999993,3.160000000000001,-25.0,0.7317999930323854
59,-86.90946273233834,0,1,43,-2.0,-1.5,1.46457189786006,0.18,-18.579462732338357,-2.1500000000000004,-5.100000000000001,6.9200000000000035,-25.0,0.7288745472783404
60,-2.7562633086374824,0,1,14,-1.0,-0.5,0.3173490559670228,0.19,26.06373669136251,-0.7000000000000001,-0.75,1.48,-25.0,0.7279247878988437
61,-135.60534474229772,0,1,50,-1.5,0.5,2.4375081265583574,0.14,-52.89534474229771,-2.499999999999999,-4.800000000000001,8.340000000000002,-25.0,0.7245436239134018
62,-41.68444174121243,0,1,30,-2.0,-1.5,0.8674516132806183,0.19,5.3055582587875705,-1.5000000000000007,-3.299999999999999,3.0600000000000005,-25.0,0.7225230254547981
63,-70.35102041428367,0,1,38,-1.5,0.5,1.4170207392396015,0.15,-12.071020414283673,-1.900000000000001,-4.049999999999999,5.920000000000004,-25.0,0.7199722874297049
64,-157.5185471377541,0,1,64,-1.0,-0.5,1.827341489034618,0.18,-33.338547137754055,-3.1999999999999966,-6.600000000000005,8.22,-25.0,0.71569815659784
65,-53.61553584651584,0,1,26,-1.5,0.5,1.4275901800604138,0.16,-12.495535846515846,-1.3000000000000005,-2.5499999999999994,2.680000000000001,-25.0,0.71396958950167
66,-397.73405151382724,0,1,116,-2.0,-1.5,2.0846586055719154,0.16,-43.38405151382716,-5.799999999999987,-12.450000000000019,16.59999999999997,-25.0,0.706312041905947
67,-5.295400390001458,0,1,15,-1.0,-0.5,0.40018246313851663,0.16,23.72459960999854,-0.7500000000000001,-1.05,2.2800000000000002,-25.0,0.705328311825098
68,-52.300525525562335,0,1,25,-1.5,0.5,1.457007994961566,0.19,-13.67052552556233,-1.2500000000000004,-2.2499999999999996,3.620000000000002,-25.0,0.7036920372409917
69,-45.30248190715732,0,1,20,-1.5,0.5,1.3807006230947454,0.17,-10.832481907157323,-1.0000000000000002,-1.6499999999999997,1.6799999999999997,-25.0,0.7023859596794304
70,-15.711347815578266,0,1,23,-1.0,-0.5,0.4631851484371984,0.18,20.55865218442173,-1.1500000000000004,-2.0999999999999996,3.4800000000000004,-25.0,0.7008871962108614
71,-175.24724491379413,0,1,67,-1.5,0.5,2.221492553372543,0.19,-44.54724491379416,-3.349999999999996,-6.750000000000005,11.599999999999989,-25.0,0.696540828586814
72,-45.914674419551176,0,1,34,-2.0,-1.5,0.9015583241999685,0.14,3.9353255804488185,-1.7000000000000008,-2.3999999999999995,5.600000000000002,-25.0,0.6943463225439321
73,-75.43985608849059,0,1,40,-1.5,0.5,1.3747490828102056,0.18,-10.84985608849058,-2.000000000000001,-3.449999999999999,2.8600000000000003,-25.0,0.6917740851581768
74,-567.9303873542895,0,1,136,-2.0,-1.5,3.1773744915152196,0.19,-87.09038735428922,-6.799999999999984,-15.300000000000026,18.45999999999997,-25.0,0.6831050407206604
75,-15.372075078525107,0,1,18,-1.0,-0.5,0.5953095193980689,0.15,15.937924921474893,-0.9000000000000002,-1.2,2.5400000000000005,-25.0,0.6819664766624279
76,-27.17983093857334,0,1,34,-1.0,-0.5,0.3995248788675272,0.13,23.590169061426664,-1.7000000000000008,-3.299999999999999,5.580000000000003,-25.0,0.6798214392717254
77,-65.24803728624374,0,1,30,-2.0,-1.5,1.4821110748335138,0.18,-19.23803728624375,-1.5000000000000007,-3.5999999999999988,4.3400000000000025,-25.0,0.6779348063183149
78,-44.78815324967206,0,1,37,-2.0,-1.5,0.69664516381897,0.17,12.131846750327943,-1.850000000000001,-4.199999999999999,5.580000000000004,-25.0,0.6756157404524561
79,-55.078790156293564,0,1,22,-2.0,-1.5,1.493676757893921,0.16,-19.748790156293566,-1.1000000000000003,-2.0999999999999996,3.320000000000001,-25.0,0.6742408987039035
80,-29.145450911295463,0,1,26,-1.5,0.5,0.8474086204274026,0.14,10.634549088704542,-1.3000000000000005,-2.5499999999999994,4.020000000000001,-25.0,0.6726199804740893
81,-130.94494241279565,0,1,50,-2.0,-1.5,2.230376375677273,0.18,-49.204942412795674,-2.499999999999999,-4.35,8.860000000000001,-25.0,0.6695146503664231
82,-28.400546587529895,0,1,29,-1.0,-0.5,0.6203095627193738,0.14,14.919453412470103,-1.4500000000000006,-2.6999999999999993,4.6800000000000015,-25.0,0.6677206604230661
83,-48.5906702286053,0,1,45,-1.0,-0.5,0.4048940339696305,0.19,23.559329771394697,-2.25,-5.5500000000000025,7.900000000000003,-25.0,0.6649471625017613
84,-47.41851707339502,0,1,21,-1.5,0.5,1.4574589755770802,0.15,-13.688517073395028,-1.0500000000000003,-1.6499999999999997,3.4200000000000013,-25.0,0.6636571284703281
85,-14.990233602010761,0,1,25,-1.0,-0.5,0.387059283431129,0.19,23.279766397989235,-1.2500000000000004,-2.5499999999999994,4.280000000000002,-25.0,0.6621249017306117
86,-623.5145999565677,0,1,148,-1.5,0.5,2.6603246450865474,0.15,-62.30459995656723,-7.399999999999982,-17.85000000000001,25.539999999999946,-25.0,0.6531321635940566
87,66.90863166674579,1,0,25,-1.0,-0.5,0.23237582311419563,0.39,29.30863166674579,-1.2500000000000004,-2.3999999999999995,5.000000000000002,50.0,0.6516262164034072
88,-53.86349469242627,0,1,41,-2.0,-1.5,0.7561779426625974,0.19,9.75650530757373,-2.0500000000000007,-4.199999999999999,6.580000000000004,-25.0,0.6491645986807998
89,-45.83721975162767,0,1,30,-2.0,-1.5,1.0232616696938717,0.19,-0.8972197516276648,-1.5000000000000007,-3.149999999999999,4.960000000000003,-25.0,0.6473697984312317
90,-24.800399769988488,0,1,31,-1.0,-0.5,0.4469062403943844,0.14,21.869600230011514,-1.5500000000000007,-2.999999999999999,4.580000000000002,-25.0,0.645520819454233
91,-142.81599319987788,0,1,60,-2.0,-1.5,1.7658413191861522,0.19,-30.635993199877866,-2.9999999999999973,-6.300000000000004,7.620000000000005,-25.0,0.6419583925056278
92,-14.190128887273046,0,1,26,-1.0,-0.5,0.35838207419558415,0.14,25.419871112726952,-1.3000000000000005,-2.3999999999999995,4.040000000000001,-25.0,0.6404212997715629
93,-61.85183847603854,0,1,35,-1.5,0.5,1.3426702838711595,0.18,-9.101838476038528,-1.7500000000000009,-3.5999999999999988,5.600000000000003,-25.0,0.6383584373374604
94,-18.618940820011964,0,1,21,-1.5,0.5,0.7347184976736943,0.19,15.221059179988035,-1.0500000000000003,-1.7999999999999996,3.460000000000001,-25.0,0.6371241810417515
95,-55.029715261734125,0,1,29,-1.5,0.5,1.3983187070544172,0.13,-11.739715261734123,-1.4500000000000006,-2.849999999999999,4.860000000000002,-25.0,0.635423987389079
96,-71.82314956030109,0,1,27,-2.0,-1.5,1.7780423447659732,0.15,-31.09314956030109,-1.3500000000000005,-2.3999999999999995,4.2200000000000015,-25.0,0.6338454745743748
97,-244.16696704102864,0,1,83,-1.0,-0.5,2.4040536843149485,0.19,-56.40696704102861,-4.149999999999993,-8.250000000000009,15.639999999999976,-25.0,0.6290196121688304
98,-19.878708009870024,0,1,22,-1.5,0.5,0.7172507171866903,0.19,15.841291990129978,-1.1000000000000003,-1.9499999999999995,2.7800000000000002,-25.0,0.6277471692225185
99,-30.520311447584156,0,1,33,-1.0,-0.5,0.4760320227144771,0.19,20.03968855241585,-1.6500000000000008,-3.5999999999999988,4.440000000000001,-25.0,0.6258437459398569
100,-28.407329727645212,0,1,24,-1.0,-0.5,0.7014798713959107,0.19,11.282670272354792,-1.2000000000000004,-2.5499999999999994,1.6599999999999997,-25.0,0.6244633780536413
101,-233.18865006242513,0,1,84,-1.0,-0.5,1.9002757944618447,0.18,-36.908650062425124,-4.199999999999993,-9.600000000000012,12.619999999999989,-25.0,0.6196580961171485
102,-45.497728065566804,0,1,20,-1.5,0.5,1.4340506343387993,0.18,-12.757728065566809,-1.0000000000000002,-1.4999999999999998,3.2600000000000007,-25.0,0.6185199184819419
103,-14.143767221757571,0,1,20,-1.0,-0.5,0.4964993625796592,0.18,18.746232778242426,-1.0000000000000002,-1.6499999999999997,3.2600000000000007,-25.0,0.6173840149271673
104,38.07285804618,1,0,43,-1.0,-0.5,0.23680805823307888,0.24,30.282858046180014,-2.1500000000000004,-5.100000000000001,8.040000000000004,50.0,0.6149495016177738
105,-38.07901724756466,0,1,44,-1.5,0.5,0.31747053413722126,0.19,31.910982752435345,-2.2,-4.65,6.960000000000004,-25.0,0.61246918450987
106,-84.00769683925803,0,1,36,-2.0,-1.5,1.7475400793594973,0.18,-29.897696839258025,-1.800000000000001,-3.449999999999999,5.840000000000003,-25.0,0.6104479358761232
107,-25.546022439081312,0,1,25,-1.5,0.5,0.756756595772493,0.19,13.90397756091869,-1.2500000000000004,-2.5499999999999994,3.1000000000000005,-25.0,0.6090485659776445
108,-57.00723843686407,0,1,30,-1.5,0.5,1.4165274392949994,0.14,-12.307238436864072,-1.5000000000000007,-2.5499999999999994,4.600000000000001,-25.0,0.6073739334844256
109,-300.9132742272398,0,1,99,-2.0,-1.5,1.7839224475048119,0.18,-31.353274227239837,-4.94999999999999,-11.850000000000017,9.839999999999995,-25.0,0.6018831557386254
110,-107.11776438757879,0,1,44,-2.0,-1.5,1.7880345438982406,0.19,-31.5177643875788,-2.2,-4.800000000000001,1.5000000000000007,-25.0,0.599460204255665
111,-61.27220675587601,0,1,27,-2.0,-1.5,1.466859261741004,0.16,-18.67220675587601,-1.3500000000000005,-2.5499999999999994,2.5000000000000004,-25.0,0.5979786626853312
112,-26.103413514382524,0,1,21,-2.0,-1.5,0.8070646643768679,0.18,7.756586485617478,-1.0500000000000003,-1.7999999999999996,3.4400000000000013,-25.0,0.5968291149412819
113,-72.72785981561513,0,1,31,-2.0,-1.5,1.6426412879859047,0.18,-25.707859815615123,-1.5500000000000007,-2.849999999999999,4.080000000000003,-25.0,0.5951365694858665
114,63.18027564740687,1,0,29,-1.0,-0.5,0.22687261596654634,0.36,30.680275647406877,-1.4500000000000006,-2.999999999999999,5.8000000000000025,50.0,0.5935579635193484
115,-48.15173277773407,0,1,20,-1.5,0.5,1.487063206228705,0.19,-15.301732777734065,-1.0000000000000002,-1.6499999999999997,3.3000000000000007,-25.0,0.592471933983855
116,-56.97176522988168,0,1,36,-2.0,-1.5,1.031117088441758,0.18,-1.2417652298816773,-1.800000000000001,-4.049999999999999,4.820000000000002,-25.0,0.5905225460251773
117,-60.86031741626615,0,1,39,-2.0,-1.5,0.9913134110088649,0.18,0.34968258373385463,-1.950000000000001,-4.5,5.340000000000003,-25.0,0.5884186134309718
118,-32.820790153776485,0,1,29,-1.0,-0.5,0.7309880790888981,0.18,10.329209846223513,-1.4500000000000006,-2.849999999999999,5.000000000000002,-25.0,0.5868594613152952
119,-26.278940452209174,0,1,30,-1.0,-0.5,0.5021005267809147,0.15,19.67105954779082,-1.5000000000000007,-2.999999999999999,3.8000000000000016,-25.0,0.5852512963848685
120,-32.17971953109851,0,1,40,-1.0,-0.5,0.2654982889276184,0.16,29.120280468901484,-2.000000000000001,-4.5,7.200000000000004,-25.0,0.5831145675060577
121,-64.12930565258125,0,1,24,-2.0,-1.5,1.6652527506849968,0.16,-26.57930565258124,-1.2000000000000004,-1.9499999999999995,3.200000000000001,-25.0,0.5818366266864383
122,-71.42096024422816,0,1,34,-2.0,-1.5,1.4869840586947094,0.17,-19.45096024422815,-1.7000000000000008,-3.5999999999999988,4.680000000000003,-25.0,0.5800314526904815
123,-54.431278270412406,0,1,29,-1.5,0.5,1.3746602636754943,0.17,-10.791278270412406,-1.4500000000000006,-2.999999999999999,4.660000000000002,-25.0,0.5784965881070092
124,-7.065662333910549,0,1,20,-1.0,-0.5,0.3076193493991139,0.19,26.464337666089456,-1.0000000000000002,-1.6499999999999997,2.62,-25.0,0.5774406512196615
125,-80.82429983600596,0,1,52,-1.5,0.5,0.8954153144605569,0.19,8.495700163994023,-2.5999999999999988,-6.300000000000004,8.280000000000001,-25.0,0.5747050784865797
126,-33.626375724991476,0,1,35,-1.0,-0.5,0.5024694117398061,0.17,18.653624275008525,-1.7500000000000009,-3.7499999999999987,6.220000000000003,-25.0,0.5728718207843059
127,-20.077421065930025,0,1,27,-1.0,-0.5,0.4442310608922361,0.19,21.962578934069978,-1.3500000000000005,-2.849999999999999,3.360000000000001,-25.0,0.5714619710218511
128,-28.580368898149853,0,1,26,-2.0,-1.5,0.7237120481377749,0.15,11.049631101850146,-1.3000000000000005,-2.3999999999999995,4.020000000000002,-25.0,0.5701079309121129
129,-180.1368153999813,0,1,71,-1.5,0.5,1.9721589629588003,0.19,-34.6568153999813,-3.5499999999999954,-7.6500000000000075,11.419999999999991,-25.0,0.5664282429526358
130,-58.328911608350865,0,1,42,-1.5,0.5,0.9153474905016709,0.18,7.991088391649135,-2.1000000000000005,-4.65,6.3800000000000034,-25.0,0.5642637928591718
131,-56.356743511344135,0,1,24,-2.0,-1.5,1.4708601076957823,0.18,-18.83674351134413,-1.2000000000000004,-2.0999999999999996,3.380000000000001,-25.0,0.56303103965188
132,-23.20019881519925,0,1,18,-1.5,0.5,0.8790332294081624,0.16,9.36980118480075,-0.9000000000000002,-1.4999999999999998,1.5799999999999996,-25.0,0.5621084143923489
133,-56.646400301313605,0,1,30,-1.5,0.5,1.3639465333404819,0.19,-9.956400301313604,-1.5000000000000007,-3.299999999999999,3.360000000000002,-25.0,0.5605743913342761
134,57.25955683303266,1,0,33,-1.0,-0.5,0.22363850743449668,0.38,30.809556833032655,-1.6500000000000008,-3.7499999999999987,6.600000000000003,50.0,0.5588922728648699
135,-38.03047834497711,0,1,29,-1.5,0.5,0.960757061342451,0.18,6.17952165502289,-1.4500000000000006,-2.849999999999999,3.940000000000002,-25.0,0.5574186230985057
136,-37.42513649058325,0,1,33,-1.5,0.5,0.7474156348755137,0.18,14.294863509416755,-1.6500000000000008,-3.5999999999999988,3.280000000000002,-25.0,0.5557469015000052
137,-44.44023803243029,0,1,20,-1.5,0.5,1.3953228881090238,0.16,-11.62023803243029,-1.0000000000000002,-1.4999999999999998,3.180000000000001,-25.0,0.554736418516816
138,-12.675274922344883,0,1,28,-1.0,-0.5,0.2645935875842922,0.18,28.98472507765511,-1.4000000000000006,-2.6999999999999993,4.940000000000001,-25.0,0.5533251332663591
139,-90.99978222344741,0,1,51,-2.0,-1.5,1.1079360186072238,0.18,-4.319782223447413,-2.549999999999999,-6.150000000000004,8.220000000000002,-25.0,0.5507647097164686
140,-31.308289429281615,0,1,34,-1.5,0.5,0.6279523418896784,0.17,19.49171057071839,-1.7000000000000008,-3.7499999999999987,6.0000000000000036,-25.0,0.5490650008458985
141,59.10193199795954,1,0,31,-1.0,-0.5,0.2483295061357943,0.29,29.821931997959542,-1.5500000000000007,-3.449999999999999,5.980000000000002,50.0,0.5475202948745834
142,-47.168814995354765,0,1,37,-1.5,0.5,0.8627154743884982,0.17,10.101185004645234,-1.850000000000001,-3.7499999999999987,4.780000000000004,-25.0,0.545682871113699
143,-37.57009394189332,0,1,18,-2.0,-1.5,1.1680493075449152,0.18,-6.690093941893318,-0.9000000000000002,-1.05,2.8200000000000003,-25.0,0.5447914444703584
144,-46.405110609635145,0,1,37,-1.5,0.5,0.872616198480198,0.19,9.204889390364862,-1.850000000000001,-3.449999999999999,6.140000000000004,-25.0,0.5429640988000047
145,-116.8934237735412,0,1,50,-1.5,0.5,1.8903800456820188,0.19,-31.3634237735412,-2.499999999999999,-4.800000000000001,5.520000000000004,-25.0,0.5405054300999791
146,65.2818413018163,1,0,28,-2.0,-1.5,0.21645414973556398,0.29,31.3518413018163,-1.4000000000000006,-2.5499999999999994,5.380000000000003,50.0,0.5391339358836448
147,-148.9596739801774,0,1,62,-2.0,-1.5,1.8713148142241092,0.18,-34.8496739801774,-3.099999999999997,-6.300000000000004,11.73999999999999,-25.0,0.5361106872364395
148,61.87530453887354,1,0,28,-1.0,-0.5,0.22979579599169087,0.24,29.415304538873553,-1.4000000000000006,-2.6999999999999993,4.060000000000001,50.0,0.5347514810887988
149,-61.58530517065856,0,1,45,0.0,0.0,1.810730841882059,0.18,9.79469482934145,-2.25,-5.100000000000001,8.22,-25.0,0.5325750001787569
150,-58.33461749409075,0,1,59,-0.5,-1.5,0.6072213474087211,0.18,47.46538250590927,-2.9499999999999975,-5.850000000000003,10.599999999999994,-25.0,0.5297361904014546
151,-189.90452535212486,0,1,74,-2.0,-1.5,1.7764167322816509,0.16,-31.054525352124813,-3.699999999999995,-7.800000000000008,9.000000000000002,-25.0,0.5261992454291256
152,-45.779260785174124,0,1,33,-0.5,-1.5,1.6801372227398743,0.17,4.680739214825875,-1.6500000000000008,-3.5999999999999988,4.540000000000003,-25.0,0.5246303779742569
153,-82.06217233601188,0,1,60,0.5,1.0,2.1999634317477774,0.18,27.377827663988104,-2.9999999999999973,-6.300000000000004,10.359999999999994,-25.0,0.5217911219921206
154,-35.052461657755394,0,1,26,-2.0,-1.5,0.8871521119484524,0.17,4.5175383422446025,-1.3000000000000005,-2.6999999999999993,4.380000000000002,-25.0,0.5205660583477979
155,-115.04543513700085,0,1,55,0.0,0.0,2.476877124358437,0.18,-16.855435137000843,-2.7499999999999982,-5.700000000000003,6.760000000000001,-25.0,0.5179850493080347
156,-31.004062953591813,0,1,34,-1.0,-0.5,0.47161908019723003,0.14,19.895937046408193,-1.7000000000000008,-3.7499999999999987,5.900000000000003,-25.0,0.5163966020309624
157,-15.293308768985003,0,1,18,0.0,0.0,1.6519308810566287,0.17,16.146691231015,-0.9000000000000002,-1.3499999999999999,2.5600000000000005,-25.0,0.5155578432566684
