episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_smooth,r_collision_avoid,r_terminal,epsilon
25,-38.640779968138474,0,1,54,-1.5,0.5,1.4207193967957858,0.17,-12.220779968138478,-2.6999999999999984,-8.100000000000009,9.379999999999999,-25.0,0.7449475322046826
26,-38.695796379592835,0,1,48,-1.0,-0.5,1.3002721900044494,0.15,-12.255796379592834,-2.3999999999999995,-7.200000000000006,8.160000000000002,-25.0,0.7383079568490849
27,-22.857592948148135,0,1,27,-2.0,-1.5,0.9179953656615758,0.14,3.2824070518518678,-1.3500000000000005,-4.049999999999999,4.260000000000002,-25.0,0.7346011113725167
28,-10.849496037108946,0,1,44,-1.0,-0.5,0.567616907799179,0.19,17.05050396289105,-2.2,-6.600000000000005,5.900000000000003,-25.0,0.7286030517621522
29,-2.2035282920028365,0,1,26,-1.0,-0.5,0.363811024499552,0.18,24.21647170799717,-1.3000000000000005,-3.8999999999999986,3.780000000000001,-25.0,0.7250834747240648
30,-36.337700722194924,0,1,23,-1.5,0.5,1.3783007443541069,0.19,-10.59770072219493,-1.1500000000000004,-3.449999999999999,3.860000000000001,-25.0,0.7219852221844253
31,-17.568742338136374,0,1,29,-1.0,-0.5,0.7496629925919892,0.18,8.891257661863623,-1.4500000000000006,-4.35,4.340000000000002,-25.0,0.718098988866778
32,-19.815846358369377,0,1,22,-1.0,-0.5,0.7989459474634606,0.17,6.824153641630621,-1.1000000000000003,-3.299999999999999,2.7600000000000007,-25.0,0.715165811039177
33,-36.16061707568209,0,1,42,-1.5,0.5,1.341196579293245,0.18,-9.460617075682087,-2.1000000000000005,-6.300000000000004,6.700000000000004,-25.0,0.7096018197062767
34,-48.37083956456944,0,1,32,-2.0,-1.5,1.5603563186351834,0.19,-22.410839564569436,-1.6000000000000008,-4.800000000000001,5.440000000000003,-25.0,0.7053938479330314
35,-96.38560004874628,0,1,102,-1.5,0.5,2.787765254599853,0.16,-66.90560004874635,-5.09999999999999,-15.300000000000026,15.919999999999972,-25.0,0.6921592651517143
36,80.22682989382439,1,0,24,-1.0,-0.5,0.23354757748570754,0.38,30.226829893824377,-1.2000000000000004,-3.5999999999999988,4.800000000000002,50.0,0.6890842865316311
37,-25.029994237338418,0,1,44,-2.0,-1.5,0.9491552892209528,0.19,2.0500057626615797,-2.2,-6.600000000000005,6.720000000000004,-25.0,0.6834850177267954
38,79.9665583668559,1,0,34,-1.0,-0.5,0.23813149795172417,0.28,30.206558366855916,-1.7000000000000008,-5.100000000000001,6.560000000000003,50.0,0.6791919326382294
39,-7.002206694591209,0,1,41,-1.0,-0.5,0.4667565789429296,0.16,19.937793305408785,-2.0500000000000007,-6.150000000000004,6.260000000000003,-25.0,0.6740536545223239
40,-1.0713535737620887,0,1,36,-1.0,-0.5,0.3485468805186811,0.14,25.628646426237907,-1.800000000000001,-5.400000000000002,5.5000000000000036,-25.0,0.6695766049291362
41,-68.14777371527342,0,1,71,-1.0,-0.5,1.8934910758751355,0.18,-36.00777371527343,-3.5499999999999954,-10.650000000000015,7.060000000000003,-25.0,0.6608407882280667
42,-46.72206468912048,0,1,45,-1.5,0.5,1.4756895743544103,0.18,-14.522064689120482,-2.25,-6.750000000000005,1.8,-25.0,0.6553678861354701
43,-16.537455748227742,0,1,15,-1.0,-0.5,0.735123674222619,0.18,9.222544251772256,-0.7500000000000001,-2.2499999999999996,2.24,-25.0,0.6535545039104377
44,-48.29866723551358,0,1,35,-2.0,-1.5,1.563022761784951,0.17,-22.518667235513572,-1.7500000000000009,-5.250000000000002,6.220000000000003,-25.0,0.6493443750255075
45,-18.090643647053433,0,1,31,-1.5,0.5,0.9058299835917538,0.17,8.029356352946568,-1.5500000000000007,-4.65,5.080000000000003,-25.0,0.6456399355293343
46,-0.7729773145423273,0,1,19,-1.0,-0.5,0.3576684230927484,0.16,25.027022685457673,-0.9500000000000003,-2.849999999999999,3.000000000000001,-25.0,0.6433807988525027
47,-46.39400253326469,0,1,38,-2.0,-1.5,1.4767915278347574,0.19,-19.074002533264697,-1.900000000000001,-5.700000000000003,5.280000000000004,-25.0,0.6388881982877329
48,-38.78126946160327,0,1,30,-1.5,0.5,1.3756057874475893,0.18,-10.901269461603276,-1.5000000000000007,-4.5,3.120000000000001,-25.0,0.6353654479173624
49,-42.79012857335522,0,1,28,-1.5,0.5,1.49887742638273,0.17,-15.350128573355217,-1.4000000000000006,-4.199999999999999,3.160000000000002,-25.0,0.632096562829952
50,-43.74885807194506,0,1,44,-1.5,0.5,1.4815044958528423,0.18,-14.728858071945057,-2.2,-6.600000000000005,4.780000000000004,-25.0,0.6269965858874041
51,-74.66083822592475,0,1,53,-2.0,-1.5,2.2007703207198897,0.18,-48.00083822592475,-2.6499999999999986,-7.950000000000008,8.94,-25.0,0.6209127235127083
52,-56.88130316475998,0,1,29,-2.0,-1.5,1.734473996225518,0.19,-29.381303164759977,-1.4500000000000006,-4.35,3.3000000000000007,-25.0,0.617611013929912
53,-1.4284551689637404,0,1,18,-1.0,-0.5,0.35412866345900856,0.17,25.151544831036254,-0.9000000000000002,-2.6999999999999993,2.02,-25.0,0.6155712879893609
54,-17.15578211156223,0,1,43,-1.5,0.5,0.8715187647061815,0.17,9.744217888437767,-2.1500000000000004,-6.450000000000005,6.7000000000000055,-25.0,0.6107282299117307
55,-19.351549675494233,0,1,49,-2.0,-1.5,0.6785390052192053,0.19,12.868450324505767,-2.4499999999999993,-7.350000000000007,2.5800000000000045,-25.0,0.6052599316844528
56,-38.413401512495085,0,1,42,-1.5,0.5,1.3954836903680978,0.18,-11.21340151249508,-2.1000000000000005,-6.300000000000004,6.200000000000004,-25.0,0.6006152830928896
57,-18.979840825015312,0,1,30,-1.5,0.5,0.9182933357646254,0.17,7.4401591749846885,-1.5000000000000007,-4.5,4.580000000000003,-25.0,0.5973214826769754
58,-9.245151047852865,0,1,23,-1.0,-0.5,0.5527223973024843,0.19,16.714848952147136,-1.1500000000000004,-3.449999999999999,3.6400000000000006,-25.0,0.5948095856491354
59,-10.634208428758697,0,1,24,-1.5,0.5,0.6909797665087756,0.17,16.9657915712413,-1.2000000000000004,-3.5999999999999988,2.2,-25.0,0.5922007658145548
60,-55.41551173144286,0,1,33,-2.0,-1.5,1.7261651899761887,0.15,-29.035511731442863,-1.6500000000000008,-4.950000000000001,5.220000000000003,-25.0,0.588634023955577
61,-28.529505661102455,0,1,31,-2.0,-1.5,1.0258258770354607,0.17,-1.0295056611024567,-1.5500000000000007,-4.65,3.700000000000001,-25.0,0.5853048241908527
62,-6.389472158631275,0,1,24,-1.5,0.5,0.6139398623659588,0.18,19.630527841368725,-1.2000000000000004,-3.5999999999999988,3.780000000000001,-25.0,0.5827415178914015
63,-93.46006460806831,0,1,87,-2.0,-1.5,2.558555693059053,0.18,-62.34006460806833,-4.3499999999999925,-13.05000000000002,11.279999999999994,-25.0,0.5735519961695345
64,-5.473943189881076,0,1,41,-1.0,-0.5,0.47511113297028,0.12,20.726056810118926,-2.0500000000000007,-6.150000000000004,7.0000000000000036,-25.0,0.5692764236058867
65,-39.0284171999054,0,1,31,-1.5,0.5,1.4134566982052839,0.18,-11.928417199905397,-1.5500000000000007,-4.65,4.100000000000001,-25.0,0.5660668696779713
66,-39.22964853758968,0,1,27,-1.5,0.5,1.3900258604886655,0.19,-11.06964853758969,-1.3500000000000005,-4.049999999999999,2.24,-25.0,0.5632876193112754
67,-35.65371962552693,0,1,22,-1.5,0.5,1.3415981442627118,0.19,-9.133719625526933,-1.1000000000000003,-3.299999999999999,2.880000000000001,-25.0,0.5610341151311543
68,-3.3942663607277517,0,1,23,-1.0,-0.5,0.43263750251493577,0.19,22.26573363927225,-1.1500000000000004,-3.449999999999999,3.9400000000000013,-25.0,0.5586887566616782
69,0.2726878960289767,0,1,34,-1.0,-0.5,0.2913825356712969,0.16,26.95268789602897,-1.7000000000000008,-5.100000000000001,5.120000000000003,-25.0,0.5552414073876859
70,-111.75856511842157,0,1,92,-1.5,0.5,3.018538262886226,0.18,-76.6185651184216,-4.599999999999992,-13.800000000000022,8.260000000000002,-25.0,0.5460299705941235
71,-28.603755493300714,0,1,22,-2.0,-1.5,1.0239701653133577,0.18,-0.9637554933007131,-1.1000000000000003,-3.299999999999999,1.7599999999999998,-25.0,0.5438522332590616
72,-42.788666637382505,0,1,42,-1.5,0.5,1.5139616429153808,0.19,-15.948666637382507,-2.1000000000000005,-6.300000000000004,6.560000000000004,-25.0,0.5397212489240518
73,-45.83334953775007,0,1,23,-2.0,-1.5,1.4573891717456173,0.17,-18.293349537750057,-1.1500000000000004,-3.449999999999999,2.0600000000000005,-25.0,0.537473704494358
74,-113.64074482749467,0,1,125,-1.5,0.5,3.0806753871154635,0.18,-78.62074482749475,-6.249999999999986,-18.75,14.979999999999979,-25.0,0.5254379358465178
75,-36.30573587184341,0,1,29,-2.0,-1.5,1.2121007606278666,0.17,-8.485735871843412,-1.4500000000000006,-4.35,2.9800000000000004,-25.0,0.5226883772464731
76,-27.740807804158134,0,1,20,-2.0,-1.5,1.016075825589652,0.19,-0.6408078041581344,-1.0000000000000002,-2.999999999999999,1.9000000000000001,-25.0,0.5208014002075338
77,-12.209936908557612,0,1,25,-1.5,0.5,0.7557682903401309,0.13,13.950063091442384,-1.2500000000000004,-3.7499999999999987,3.8400000000000016,-25.0,0.5184532684278844
78,-52.211714958782025,0,1,35,-1.5,0.5,1.7591951461643407,0.13,-25.771714958782024,-1.7500000000000009,-5.250000000000002,5.560000000000004,-25.0,0.5151855459208532
79,-41.75379364577674,0,1,24,-1.0,-0.5,1.3644698450127202,0.14,-15.653793645776737,-1.2000000000000004,-3.5999999999999988,3.7000000000000015,-25.0,0.5129580056739014
80,-79.35343039193813,0,1,60,-2.0,-1.5,2.2814751822078954,0.12,-51.23343039193816,-2.9999999999999973,-9.00000000000001,8.880000000000003,-25.0,0.5074357096493551
81,-4.703134676661957,0,1,25,-1.0,-0.5,0.40448130849899494,0.19,22.476865323338043,-1.2500000000000004,-3.7499999999999987,2.8200000000000003,-25.0,0.5051542395294688
82,-40.63998548054499,0,1,68,-1.5,0.5,1.4663903089962247,0.19,-14.21998548054499,-3.399999999999996,-10.200000000000014,12.179999999999989,-25.0,0.49900604436289014
83,-36.446062898453135,0,1,24,-1.5,0.5,1.3377256019067272,0.19,-9.386062898453131,-1.2000000000000004,-3.5999999999999988,2.740000000000001,-25.0,0.4968559796334217
84,-7.849004029073797,0,1,21,-1.0,-0.5,0.5334447143717957,0.17,18.2309959709262,-1.0500000000000003,-3.149999999999999,3.120000000000001,-25.0,0.4949831202767128
85,-5.440436932026852,0,1,30,-1.0,-0.5,0.4437732445131316,0.16,21.979563067973146,-1.5000000000000007,-4.5,3.5800000000000014,-25.0,0.4923212152558255
86,-67.77942056367297,0,1,131,-1.0,-0.5,1.9545893530519372,0.17,-39.41942056367304,-6.549999999999985,-19.64999999999999,22.83999999999995,-25.0,0.48088289570476217
87,-28.212353143499374,0,1,25,-2.0,-1.5,1.0533635060057729,0.19,-2.1323531434993725,-1.2500000000000004,-3.7499999999999987,3.9200000000000017,-25.0,0.47873385829691745
88,-38.55221997704855,0,1,50,-2.0,-1.5,1.304942408948232,0.19,-12.192219977048548,-2.499999999999999,-7.500000000000007,8.64,-25.0,0.4744678851295025
89,-6.180537243813504,0,1,19,-1.5,0.5,0.6172868773279755,0.19,19.8394627561865,-0.9500000000000003,-2.849999999999999,2.7800000000000002,-25.0,0.4728579679459257
90,-40.75114689339101,0,1,25,-1.5,0.5,1.4510571802028418,0.18,-13.511146893391013,-1.2500000000000004,-3.7499999999999987,2.7600000000000007,-25.0,0.47074895503225533
91,-2.2470383204346582,0,1,20,-1.0,-0.5,0.371282160796477,0.19,23.75296167956534,-1.0000000000000002,-2.999999999999999,3.000000000000001,-25.0,0.4690693207202621
92,-4.971154144356834,0,1,102,-1.5,0.5,0.5383153391727099,0.19,23.068845855643172,-5.09999999999999,-15.300000000000026,17.35999999999997,-25.0,0.4606069165740009
93,-37.31174099154349,0,1,22,-1.5,0.5,1.394020846624275,0.18,-11.151740991543493,-1.1000000000000003,-3.299999999999999,3.240000000000001,-25.0,0.4588042149929113
94,-5.72415180505325,0,1,26,-1.0,-0.5,0.49193514788409964,0.16,20.07584819494675,-1.3000000000000005,-3.8999999999999986,4.400000000000001,-25.0,0.4566839505401857
95,-26.32278169344093,0,1,32,-2.0,-1.5,0.9717744592817315,0.17,1.1372183065590669,-1.6000000000000008,-4.800000000000001,3.940000000000002,-25.0,0.45408948440413555
96,3.2592352514535783,0,1,34,-1.0,-0.5,0.25855107890705614,0.15,29.37923525145358,-1.7000000000000008,-5.100000000000001,5.680000000000003,-25.0,0.45135099731857375
97,-12.771148512757707,0,1,18,-1.5,0.5,0.7786304008010754,0.17,13.028851487242292,-0.9000000000000002,-2.6999999999999993,2.8000000000000007,-25.0,0.449908731364591
98,-84.90716516138028,0,1,59,-2.0,-1.5,2.3462696970453796,0.19,-53.847165161380346,-2.9499999999999975,-8.85000000000001,5.7400000000000055,-25.0,0.44521754079218756
99,-45.40472095731617,0,1,18,-2.0,-1.5,1.447794829089672,0.19,-17.884720957316176,-0.9000000000000002,-2.6999999999999993,1.0799999999999998,-25.0,0.4437973155845524
100,-77.43482945943765,0,1,85,-1.5,0.5,2.3066167817541627,0.19,-47.65482945943765,-4.249999999999993,-12.75000000000002,12.21999999999999,-25.0,0.4371593438431331
101,-0.3745498406525094,0,1,20,-1.0,-0.5,0.3392413808841198,0.14,26.185450159347482,-1.0000000000000002,-2.999999999999999,2.440000000000001,-25.0,0.4356137996169381
102,0.9167839747143844,0,1,42,-1.0,-0.5,0.2862937045079828,0.13,27.156783974714386,-2.1000000000000005,-6.300000000000004,7.160000000000005,-25.0,0.4323882101423927
103,-10.907891579026293,0,1,28,-1.5,0.5,0.7433983046675379,0.17,14.872108420973706,-1.4000000000000006,-4.199999999999999,4.820000000000002,-25.0,0.430252820836134
104,-3.8047064425525363,0,1,36,-1.0,-0.5,0.41666716386852265,0.12,22.115293557447465,-1.800000000000001,-5.400000000000002,6.280000000000003,-25.0,0.4275248330669797
105,-38.381612725281144,0,1,37,-1.5,0.5,1.3768841502107982,0.18,-10.901612725281149,-1.850000000000001,-5.5500000000000025,4.9200000000000035,-25.0,0.4247414604822927
106,-114.72311527079145,0,1,102,-2.0,-1.5,3.1580359367552626,0.17,-86.32311527079148,-5.09999999999999,-15.300000000000026,16.999999999999968,-25.0,0.41717418334658896
107,81.548913682233,1,0,31,-1.0,-0.5,0.18806881296402378,0.27,32.04891368223301,-1.5500000000000007,-4.65,5.700000000000003,50.0,0.4149047459355741
108,-44.961511933217764,0,1,41,-1.5,0.5,1.5378981163476497,0.19,-17.34151193321776,-2.0500000000000007,-6.150000000000004,5.580000000000004,-25.0,0.4119247616522904
109,79.62527264293595,1,0,26,-1.0,-0.5,0.23987343878996073,0.25,30.145272642935964,-1.3000000000000005,-3.8999999999999986,4.680000000000002,50.0,0.4100476376439045
110,0.48682801120803276,0,1,23,-1.0,-0.5,0.33620683729139544,0.16,26.306828011208026,-1.1500000000000004,-3.449999999999999,3.7800000000000016,-25.0,0.40839522198052686
111,-45.037219639361865,0,1,22,-2.0,-1.5,1.457520830380686,0.17,-18.29721963936187,-1.1000000000000003,-3.299999999999999,2.660000000000001,-25.0,0.4068217471868971
112,-28.088662806936295,0,1,31,-2.0,-1.5,0.9846581114315169,0.19,0.6113371930637079,-1.5500000000000007,-4.65,2.500000000000001,-25.0,0.4046162963168253
113,-36.27028824017908,0,1,24,-1.5,0.5,1.3593817862485524,0.19,-9.77028824017908,-1.2000000000000004,-3.5999999999999988,3.3000000000000007,-25.0,0.4029182167457866
114,-23.3146235691393,0,1,26,-2.0,-1.5,0.905824607618589,0.19,3.7653764308607007,-1.3000000000000005,-3.8999999999999986,3.120000000000001,-25.0,0.40108780521321863
115,-8.054225085463797,0,1,32,-1.5,0.5,0.6684318649369047,0.19,17.6857749145362,-1.6000000000000008,-4.800000000000001,5.660000000000003,-25.0,0.3988480182233559
116,-6.463732749830768,0,1,30,-1.0,-0.5,0.4874709456436676,0.19,20.256267250169234,-1.5000000000000007,-4.5,4.280000000000003,-25.0,0.3967611968386304
117,-37.1148607411525,0,1,65,-1.5,0.5,1.3646545952424098,0.17,-10.054860741152494,-3.2499999999999964,-9.750000000000012,10.939999999999994,-25.0,0.39228247604005917
118,-5.932550123803214,0,1,31,-1.0,-0.5,0.45505374620566746,0.16,21.04744987619679,-1.5500000000000007,-4.65,4.2200000000000015,-25.0,0.39016688978293157
119,-26.884134256759562,0,1,30,-2.0,-1.5,1.0063121543509221,0.19,-0.20413425675956276,-1.5000000000000007,-4.5,4.320000000000003,-25.0,0.388131999220589
120,-2.697447947757741,0,1,38,-1.0,-0.5,0.37063065862832206,0.19,24.562552052242253,-1.900000000000001,-5.700000000000003,5.340000000000004,-25.0,0.38557193658694333
121,79.59366304508214,1,0,16,-1.0,-0.5,0.24944045386789881,0.4,29.593663045082135,-0.8000000000000002,-2.3999999999999995,3.2000000000000006,50.0,0.38449982268697536
122,-46.893187004299534,0,1,34,-2.0,-1.5,1.5259201957070345,0.12,-21.03318700429954,-1.7000000000000008,-5.100000000000001,5.940000000000003,-25.0,0.3822329400287896
123,-50.14053263906415,0,1,35,-2.0,-1.5,1.6111037699886648,0.19,-24.440532639064152,-1.7500000000000009,-5.250000000000002,6.300000000000003,-25.0,0.37991543019615964
124,-4.90028887694378,0,1,44,-1.0,-0.5,0.4272764141948675,0.18,22.479711123056234,-2.2,-6.600000000000005,6.420000000000005,-25.0,0.3770249113468281
125,-42.354071630485805,0,1,38,-1.5,0.5,1.5030902337256953,0.18,-16.01407163048581,-1.900000000000001,-5.700000000000003,6.260000000000003,-25.0,0.37454894261940774
126,-33.51868224843161,0,1,23,-2.0,-1.5,1.122863386659921,0.19,-4.898682248431605,-1.1500000000000004,-3.449999999999999,0.98,-25.0,0.3730594459521713
127,-53.016762774811866,0,1,62,-1.5,0.5,1.716517165009548,0.18,-24.05676277481188,-3.099999999999997,-9.300000000000011,8.439999999999996,-25.0,0.3690782432912084
128,-37.5837387199839,0,1,38,-1.5,0.5,1.3683193049157683,0.18,-10.263738719983904,-1.900000000000001,-5.700000000000003,5.280000000000004,-25.0,0.3666624403215337
129,-141.257453317576,0,1,102,-2.0,-1.5,3.7459910636207487,0.18,-109.83745331757606,-5.09999999999999,-15.300000000000026,13.979999999999984,-25.0,0.360267971875749
130,-11.192305840763584,0,1,20,-1.0,-0.5,0.6251491678615934,0.17,14.567694159236417,-1.0000000000000002,-2.999999999999999,3.240000000000001,-25.0,0.3590293788258029
131,-3.370381167709926,0,1,14,-1.0,-0.5,0.3943630846844027,0.14,22.84961883229007,-0.7000000000000001,-2.0999999999999996,1.5799999999999996,-25.0,0.3581653068304112
132,-0.09046193770823763,0,1,26,-1.0,-0.5,0.3499812557878717,0.19,25.56953806229176,-1.3000000000000005,-3.8999999999999986,4.540000000000002,-25.0,0.3565670064174686
133,-62.80702006156398,0,1,41,-1.5,0.5,2.033299899206172,0.15,-36.72702006156399,-2.0500000000000007,-6.150000000000004,7.1200000000000045,-25.0,0.35406343563338605
134,-2.992130685234624,0,1,49,-1.0,-0.5,0.3612451531125394,0.19,24.167869314765383,-2.4499999999999993,-7.350000000000007,7.6400000000000015,-25.0,0.3510981675099748
135,-5.8216222820665,0,1,63,-2.0,-1.5,0.4948369860669858,0.17,20.218377717933492,-3.149999999999997,-9.450000000000012,11.55999999999999,-25.0,0.34732813170237875
136,-28.757228982124094,0,1,36,-2.0,-1.5,1.012336235779916,0.19,-0.47722898212409604,-1.800000000000001,-5.400000000000002,3.9200000000000017,-25.0,0.34519505743635215
137,-38.79505369576489,0,1,47,-1.0,-0.5,1.3210238955649298,0.19,-13.095053695764895,-2.3499999999999996,-7.050000000000006,8.7,-25.0,0.34243322484588967
138,-57.4669824235237,0,1,44,-1.5,0.5,1.8669194165800715,0.17,-30.066982423523726,-2.2,-6.600000000000005,6.400000000000004,-25.0,0.33987110234047885
139,-6.408635987877947,0,1,23,-1.0,-0.5,0.4882363206143465,0.19,19.23136401212205,-1.1500000000000004,-3.449999999999999,3.9600000000000017,-25.0,0.338540757408896
140,-44.96214729506177,0,1,14,-2.0,-1.5,1.4733482633293324,0.19,-18.902147295061766,-0.7000000000000001,-2.0999999999999996,1.7399999999999998,-25.0,0.33773397331298427
141,-47.5975238594834,0,1,29,-2.0,-1.5,1.5404689726878387,0.17,-21.597523859483402,-1.4500000000000006,-4.35,4.800000000000002,-25.0,0.3360699466100264
142,-11.801544957382221,0,1,25,-1.0,-0.5,0.6025970468235279,0.19,14.55845504261778,-1.2500000000000004,-3.7499999999999987,3.6400000000000015,-25.0,0.33464316679896067
143,80.02202906111467,1,0,15,-1.0,-0.5,0.2433266968559544,0.44,30.02202906111466,-0.7500000000000001,-2.2499999999999996,3.0000000000000004,50.0,0.33379051691288025
144,-46.785880198200715,0,1,27,-2.0,-1.5,1.4822199301751184,0.19,-19.28588019820072,-1.3500000000000005,-4.049999999999999,2.9000000000000004,-25.0,0.33226217834953264
145,-40.46248431725437,0,1,31,-2.0,-1.5,1.3246194267423466,0.19,-12.982484317254368,-1.5500000000000007,-4.65,3.7200000000000024,-25.0,0.33051756672836013
146,-49.06400298685929,0,1,25,-2.0,-1.5,1.5795820520222665,0.14,-23.184002986859287,-1.2500000000000004,-3.7499999999999987,4.120000000000001,-25.0,0.32911847952748435
147,-58.82756556890179,0,1,56,-1.5,0.5,1.9234802095009633,0.19,-32.847565568901786,-2.799999999999998,-8.40000000000001,10.219999999999995,-25.0,0.326009793693508
148,-13.938820612407767,0,1,28,-1.5,0.5,0.7922269650238035,0.18,12.50117938759223,-1.4000000000000006,-4.199999999999999,4.160000000000002,-25.0,0.3244684586150643
149,-3.63598764800577,0,1,40,-1.0,-0.5,0.4071948699113471,0.17,23.44401235199424,-2.000000000000001,-6.0000000000000036,5.920000000000003,-25.0,0.32228147056227874
150,-34.992431299921535,0,1,90,-2.0,-1.5,1.2303680871997729,0.16,-9.21243129992156,-4.499999999999992,-13.500000000000021,17.219999999999967,-25.0,0.31742425021948395
151,-32.05746191636216,0,1,49,-2.0,-1.5,1.126490738076291,0.18,-5.057461916362156,-2.4499999999999993,-7.350000000000007,7.8000000000000025,-25.0,0.31481629243280984
152,-15.782173773062148,0,1,77,-2.0,-1.5,0.6371627497016831,0.14,14.477826226937857,-3.8499999999999943,-11.550000000000017,10.139999999999995,-25.0,0.3107693628674993
153,-1.9996610190745727,0,1,20,-1.0,-0.5,0.3673688039352855,0.18,25.060338980925412,-1.0000000000000002,-2.999999999999999,1.9399999999999997,-25.0,0.3097283687921717
154,-45.013155816826284,0,1,21,-1.5,0.5,1.5855842452816296,0.17,-18.893155816826283,-1.0500000000000003,-3.149999999999999,3.080000000000001,-25.0,0.30863979724369606
155,-60.79611670122542,0,1,39,-1.5,0.5,1.9771582791114117,0.15,-34.556116701225434,-1.950000000000001,-5.850000000000003,6.560000000000003,-25.0,0.3066302542313163
156,-3.327081744271041,0,1,27,-1.0,-0.5,0.40755495920859386,0.17,23.45291825572896,-1.3500000000000005,-4.049999999999999,3.6200000000000023,-25.0,0.30524818580165186
157,-35.57498439094823,0,1,16,-1.5,0.5,1.346347839573098,0.17,-9.394984390948231,-0.8000000000000002,-2.3999999999999995,2.0200000000000005,-25.0,0.30443269708491694
