episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_smooth,r_collision_avoid,r_terminal,epsilon
20,-42.74490880836965,0,1,17,-1.0,-0.5,0.5886228721361793,0.19,8.105091191630354,-0.8500000000000002,-0.7999999999999999,6.75,-50.0,0.8507400395287713
21,-94.43063839071348,0,1,44,-2.0,-1.5,1.1690860663027869,0.19,-3.380638390713484,-2.2,-3.4000000000000017,9.649999999999999,-50.0,0.8472245231625484
22,-65.26250985972845,0,1,26,-1.5,0.5,1.481380807164066,0.14,-7.362509859728457,-1.3000000000000005,-1.7000000000000004,10.05,-50.0,0.8451544316873948
23,-59.72447463088308,0,1,27,-2.0,-1.5,0.7838143013774095,0.18,4.325525369116923,-1.3500000000000005,-1.9000000000000006,5.400000000000001,-50.0,0.8430104104529981
24,-68.5886053079468,0,1,26,-1.5,0.5,1.439513488413962,0.16,-6.488605307946802,-1.3000000000000005,-1.8000000000000005,5.949999999999999,-50.0,0.8409512614395249
25,-54.02485261818865,0,1,28,-1.5,0.5,0.623842534526697,0.18,9.825147381811353,-1.4000000000000006,-1.9000000000000006,6.949999999999999,-50.0,0.8387396955446366
26,-449.3118866843645,0,1,130,-2.0,-1.5,2.2056515559008845,0.19,-24.11188668436445,-6.499999999999985,-8.699999999999985,52.75000000000001,-50.0,0.8285524401328426
27,-41.840375709495454,0,1,23,-1.0,-0.5,0.31339799434481297,0.19,13.609624290504543,-1.1500000000000004,-1.3,8.499999999999998,-50.0,0.8267638272138741
28,112.88568232671669,1,0,19,-1.0,-0.5,0.2324379388034641,0.18,14.735682326716685,-0.9500000000000003,-0.9999999999999999,7.700000000000001,100.0,0.8252893771133268
29,-64.85553431302048,0,1,26,-1.5,0.5,1.3460284501658784,0.18,-4.655534313020477,-1.3000000000000005,-1.5000000000000002,7.550000000000001,-50.0,0.8232762429413213
30,-134.04782085068908,0,1,64,-1.5,0.5,1.4806538274456156,0.17,-7.347820850689053,-3.1999999999999966,-4.5,28.6,-50.0,0.8183430779529846
31,-63.62170340917055,0,1,35,-1.5,0.5,0.918709685310543,0.16,3.9282965908294543,-1.7500000000000009,-2.600000000000001,14.8,-50.0,0.8156585777958507
32,-46.49118550070281,0,1,15,-1.5,0.5,0.8573043748391096,0.18,5.158814499297182,-0.7500000000000001,-0.5,4.100000000000001,-50.0,0.8145109508645355
33,-67.67858036638602,0,1,44,-1.0,-0.5,0.25164809221272705,0.18,14.271419633614,-2.2,-3.5000000000000018,18.849999999999998,-50.0,0.811154492304648
34,105.14306224002677,1,0,33,-1.5,0.5,0.2429711001855611,0.49,17.44306224002676,-1.6500000000000008,-2.400000000000001,16.5,100.0,0.808646822411077
35,-64.87844445479068,0,1,31,-2.0,-1.5,1.1265127479541257,0.17,-2.5284444547906793,-1.5500000000000007,-1.9000000000000006,12.799999999999999,-50.0,0.806298658795694
36,-50.233634489449855,0,1,30,-1.0,-0.5,0.27055914486513155,0.19,14.46636551055014,-1.5000000000000007,-1.9000000000000006,8.95,-50.0,0.8040331627624785
37,-53.713578102875815,0,1,27,-1.5,0.5,0.7650309378250248,0.19,6.786421897124182,-1.3500000000000005,-1.9000000000000006,8.950000000000001,-50.0,0.8020000192019611
38,-56.92455467953784,0,1,35,-1.0,-0.5,0.3145237291754133,0.19,13.575445320462155,-1.7500000000000009,-2.500000000000001,11.749999999999998,-50.0,0.7993726197659037
39,-52.73881581128064,0,1,29,-1.0,-0.5,0.6077439246366773,0.17,7.7111841887193675,-1.4500000000000006,-2.0000000000000004,11.85,-50.0,0.797202587236581
40,-58.32666716763929,0,1,32,-1.5,0.5,0.801580136697966,0.19,6.273332832360708,-1.6000000000000008,-2.2000000000000006,12.4,-50.0,0.7948153605572107
41,-52.3263402426583,0,1,18,-2.0,-1.5,0.9516417870713781,0.19,0.9736597573417005,-0.9000000000000002,-0.8999999999999999,5.250000000000001,-50.0,0.7934758987854569
42,-63.12271815152084,0,1,22,-1.5,0.5,1.422914531865672,0.16,-6.372718151520842,-1.1000000000000003,-1.3,6.1000000000000005,-50.0,0.7918420497011075
43,-48.463645939429526,0,1,27,-1.0,-0.5,0.4769475757977852,0.16,10.336354060570478,-1.3500000000000005,-1.8000000000000005,10.55,-50.0,0.7898417777492146
44,-55.830880548299,0,1,31,-1.5,0.5,0.7172988172110031,0.19,7.919119451701001,-1.5500000000000007,-2.1000000000000005,11.6,-50.0,0.7875518195073415
45,-41.909002681703576,0,1,22,-1.0,-0.5,0.40183274489006243,0.19,11.840997318296424,-1.1000000000000003,-1.3,9.1,-50.0,0.7859309890716395
46,-57.36336480791279,0,1,27,-1.0,-0.5,0.7505490737530044,0.19,4.536635192087209,-1.3500000000000005,-1.7000000000000004,7.349999999999999,-50.0,0.7839466554570084
47,-40.726382275123456,0,1,12,-1.5,0.5,0.6845967892645212,0.16,8.573617724876549,-0.6,-0.2,4.2,-50.0,0.7830664477007387
48,-79.71527689181696,0,1,38,-2.0,-1.5,1.246601991375707,0.19,-4.915276891816962,-1.900000000000001,-2.500000000000001,12.849999999999998,-50.0,0.7802860812414554
49,-58.604629170525,0,1,31,-1.5,0.5,0.7930338291152548,0.18,6.395370829474993,-1.5500000000000007,-2.1000000000000005,10.350000000000001,-50.0,0.7780256997910434
50,-62.540398973711035,0,1,35,-1.5,0.5,0.5746738921384843,0.17,10.80960102628897,-1.7500000000000009,-2.800000000000001,9.2,-50.0,0.7754820638013846
51,-72.83602269474729,0,1,33,-1.5,0.5,1.3695466260905624,0.18,-5.086022694747285,-1.6500000000000008,-2.2000000000000006,10.850000000000001,-50.0,0.7730919188989851
52,-71.29707531275649,0,1,31,-2.0,-1.5,1.4749337248941363,0.18,-9.49707531275649,-1.5500000000000007,-2.2000000000000006,13.65,-50.0,0.7708538048195774
53,-97.77169950043725,0,1,44,-2.0,-1.5,1.4636409720227535,0.19,-9.271699500437247,-2.2,-3.3000000000000016,12.1,-50.0,0.7676890157202478
54,108.17479573663562,1,0,28,-1.0,-0.5,0.24490240059781718,0.37,14.974795736635617,-1.4000000000000006,-1.9000000000000006,14.0,100.0,0.7656822971932249
55,-73.36143669890713,0,1,30,-2.0,-1.5,1.4531623555042719,0.19,-9.06143669890713,-1.5000000000000007,-2.1000000000000005,9.549999999999999,-50.0,0.7635384676538263
56,-202.76184162651364,0,1,80,-1.5,0.5,1.9358373316033886,0.12,-16.41184162651364,-3.999999999999994,-5.599999999999996,27.25,-50.0,0.7578529323765273
57,-45.29142632902504,0,1,21,-1.0,-0.5,0.4934782449376684,0.12,9.458573670974962,-1.0500000000000003,-0.9999999999999999,6.749999999999998,-50.0,0.756368000942255
58,-97.15813757411391,0,1,50,-1.5,0.5,0.9372596806709789,0.18,3.3418624258861063,-2.499999999999999,-3.800000000000002,14.55,-50.0,0.752844975839932
59,-85.6539478027891,0,1,40,-1.5,0.5,1.5904449128916525,0.19,-9.503947802789092,-2.000000000000001,-2.9000000000000012,15.75,-50.0,0.750039211206857
60,-61.217553069884005,0,1,17,-2.0,-1.5,1.461672243232326,0.16,-9.217553069884007,-0.8500000000000002,-0.7999999999999999,5.6,-50.0,0.7488501555314936
61,-53.69759784589125,0,1,29,-1.0,-0.5,0.393757708682953,0.19,12.00240215410874,-1.4500000000000006,-2.1000000000000005,6.7,-50.0,0.7468264259067051
62,-321.3658831015428,0,1,103,-1.5,0.5,3.2922263348758047,0.19,-43.61588310154288,-5.14999999999999,-7.099999999999991,42.00000000000001,-50.0,0.7396859502968998
63,-81.3351248450229,0,1,34,-2.0,-1.5,1.5499761454104817,0.15,-10.98512484502291,-1.7000000000000008,-2.400000000000001,10.100000000000001,-50.0,0.7373449999366178
64,-90.80556405579051,0,1,44,-1.5,0.5,1.50605311084206,0.18,-7.855564055790509,-2.2,-3.4000000000000017,17.749999999999996,-50.0,0.7343273256887549
65,-52.61685208404924,0,1,22,-1.5,0.5,0.8428591234708968,0.17,5.233147915950761,-1.1000000000000003,-1.3,5.0,-50.0,0.7328234604305826
66,-686.7994563286755,0,1,162,-2.0,-1.5,2.6174302410590005,0.19,-32.34945632867549,-8.09999999999998,-11.099999999999977,58.7,-50.0,0.7218508385787968
67,-237.06988331597796,0,1,87,-2.0,-1.5,1.8484356322202598,0.17,-16.969883315977995,-4.3499999999999925,-6.5999999999999925,23.55,-50.0,0.716031088902279
68,-45.71239251309251,0,1,24,-1.5,0.5,0.6458213849297663,0.16,9.387607486907488,-1.2000000000000004,-1.3,10.0,-50.0,0.7144345309248342
69,-89.73808115238896,0,1,39,-2.0,-1.5,1.4776139147669176,0.19,-9.53808115238895,-1.950000000000001,-3.0000000000000013,9.849999999999998,-50.0,0.7118482827163027
70,-54.51449378650106,0,1,31,-1.0,-0.5,0.5896030386832143,0.18,7.935506213498938,-1.5500000000000007,-2.1000000000000005,12.9,-50.0,0.7097997299372388
71,-76.3812058596198,0,1,43,-1.5,0.5,0.7991436601383611,0.13,6.318794140380196,-2.1500000000000004,-3.2000000000000015,15.650000000000004,-50.0,0.7069686822132866
72,-54.97477869556173,0,1,27,-2.0,-1.5,0.8663292934326995,0.15,2.675221304438271,-1.3500000000000005,-1.6000000000000003,11.5,-50.0,0.7051972592684256
73,-72.35127235637704,0,1,33,-1.0,-0.5,1.3442036244382531,0.15,-7.40127235637704,-1.6500000000000008,-2.2000000000000006,13.65,-50.0,0.7030386719408479
74,-206.00896216789107,0,1,78,-2.0,-1.5,2.2630042199458686,0.18,-25.258962167891042,-3.899999999999994,-5.1999999999999975,24.600000000000005,-50.0,0.697964784186536
75,-57.28989816382654,0,1,31,-1.5,0.5,0.709901483008863,0.17,7.960101836173461,-1.5500000000000007,-2.3000000000000007,10.3,-50.0,0.6959592036115844
76,-52.39744169287046,0,1,22,-2.0,-1.5,0.9424270256481212,0.18,1.1525583071295453,-1.1000000000000003,-1.2,9.200000000000001,-50.0,0.6945396554391796
77,-53.660911092080056,0,1,33,-1.0,-0.5,0.29230248948878074,0.19,13.939088907919935,-1.6500000000000008,-2.2000000000000006,10.999999999999998,-50.0,0.6924161802373666
78,-97.28251145520937,0,1,49,-1.0,-0.5,1.273003003557442,0.17,-5.582511455209361,-2.4499999999999993,-3.700000000000002,20.8,-50.0,0.6892760405792595
79,-203.13698584293735,0,1,75,-2.0,-1.5,3.0869346216625857,0.18,-41.7369858429374,-3.7499999999999947,-5.299999999999997,32.65,-50.0,0.6844994050486131
80,-181.93875353790446,0,1,75,-1.5,0.5,1.9176924915630154,0.16,-16.08875353790445,-3.7499999999999947,-5.4999999999999964,28.400000000000002,-50.0,0.6797584602768005
81,-77.47064634334201,0,1,37,-1.5,0.5,1.426156762802224,0.16,-6.220646343342011,-1.850000000000001,-2.700000000000001,14.750000000000002,-50.0,0.6774326593588252
82,-47.582965245757066,0,1,16,-2.0,-1.5,0.8442019755113301,0.16,3.117034754242929,-0.8000000000000002,-0.7,6.0,-50.0,0.676429569789499
83,-57.272685639706296,0,1,19,-1.5,0.5,1.3793908827405361,0.16,-5.322685639706295,-0.9500000000000003,-0.8999999999999999,7.499999999999999,-50.0,0.675240483596499
84,-80.35273624324606,0,1,43,-1.5,0.5,0.9127612159401424,0.19,4.0472637567539556,-2.1500000000000004,-3.3000000000000016,14.050000000000004,-50.0,0.672557721589038
85,-41.88666044791398,0,1,21,-1.0,-0.5,0.4326281976075391,0.16,11.213339552086019,-1.0500000000000003,-1.0999999999999999,8.5,-50.0,0.6712517221530635
86,-60.0714692120474,0,1,26,-2.0,-1.5,0.9712811091162162,0.15,0.5785307879526047,-1.3000000000000005,-1.6000000000000003,7.200000000000001,-50.0,0.6696385656876155
87,-51.53661000442091,0,1,31,-1.0,-0.5,0.4609786738216176,0.17,10.163389995579099,-1.5500000000000007,-2.2000000000000006,13.75,-50.0,0.6677206604230661
88,-59.428645385198315,0,1,21,-1.5,0.5,1.3837881303802677,0.16,-5.578645385198309,-1.0500000000000003,-1.0999999999999999,7.749999999999999,-50.0,0.6664248081572824
89,-281.0768601905701,0,1,93,-1.5,0.5,2.763241663818431,0.18,-33.12686019057005,-4.6499999999999915,-6.399999999999993,22.349999999999994,-50.0,0.6607186322864225
90,-207.16808785964128,0,1,77,-1.5,0.5,2.5966866462067477,0.19,-29.66808785964131,-3.8499999999999943,-4.899999999999999,23.700000000000003,-50.0,0.6560341571921179
91,-328.32745536986215,0,1,111,-1.5,0.5,1.9139796224741241,0.19,-15.97745536986216,-5.549999999999988,-9.299999999999983,52.2,-50.0,0.6493443750255075
92,-41.78043048606627,0,1,21,-1.0,-0.5,0.4057996228456435,0.16,11.319569513933729,-1.0500000000000003,-1.0999999999999999,8.5,-50.0,0.6480870724676983
93,-62.99319738356696,0,1,32,-2.0,-1.5,0.8922174011959718,0.18,2.156802616433038,-1.6000000000000008,-2.1000000000000005,11.75,-50.0,0.6461762527778712
94,-50.6455356169058,0,1,16,-2.0,-1.5,0.999718323888893,0.19,0.004464383094191504,-0.8000000000000002,-0.7999999999999999,6.15,-50.0,0.6452231334722033
95,114.64914491018371,1,0,20,-1.0,-0.5,0.23176516065432676,0.41,15.149144910183708,-1.0000000000000002,-0.9999999999999999,10.0,100.0,0.6440338768582916
96,-113.5847077889904,0,1,55,-1.0,-0.5,1.3123976158428716,0.18,-6.684707788990396,-2.7499999999999982,-4.100000000000001,21.45,-50.0,0.6407756588485183
97,-47.092790594249315,0,1,26,-1.0,-0.5,0.25398053673911913,0.18,14.707209405750692,-1.3000000000000005,-1.8000000000000005,6.249999999999999,-50.0,0.6392416372277845
98,-191.46383991750315,0,1,72,-2.0,-1.5,2.185649413746724,0.18,-23.713839917503144,-3.599999999999995,-4.999999999999998,15.049999999999995,-50.0,0.6350143339933226
99,-87.29945885518646,0,1,36,-1.5,0.5,2.0909716806373,0.17,-19.649458855186452,-1.800000000000001,-2.2000000000000006,16.05,-50.0,0.6329120687388508
100,-58.83757168675104,0,1,36,-1.5,0.5,0.584623442170624,0.19,10.612428313248962,-1.800000000000001,-2.600000000000001,14.649999999999999,-50.0,0.6308173580329486
101,-53.289663682628095,0,1,20,-2.0,-1.5,0.8719247269551877,0.17,2.5603363173719096,-1.0000000000000002,-1.2,4.85,-50.0,0.6296568841775627
102,-50.93394440406622,0,1,29,-1.0,-0.5,0.4885038308332917,0.17,10.016055595933787,-1.4500000000000006,-1.8000000000000005,11.15,-50.0,0.6279783143161444
103,117.26426013087382,1,0,11,-1.0,-0.5,0.2485774504728457,0.44,14.81426013087383,-0.5499999999999999,-0.30000000000000004,5.5,100.0,0.6273428877190971
104,-52.31462002315385,0,1,26,-2.0,-1.5,0.7382882925938206,0.17,5.235379976846151,-1.3000000000000005,-1.5000000000000002,10.2,-50.0,0.6258437459398569
105,117.51285954046506,1,0,11,-1.0,-0.5,0.23607673094913365,0.4,15.062859540465048,-0.5499999999999999,-0.30000000000000004,5.5,100.0,0.6252106660770832
106,-75.45511768713675,0,1,47,-1.0,-0.5,0.29105105450985,0.19,14.044882312863257,-2.3499999999999996,-3.800000000000002,18.35,-50.0,0.6225135192066624
107,-68.54208591709762,0,1,32,-2.0,-1.5,1.2296948173872535,0.18,-4.592085917097624,-1.6000000000000008,-2.0000000000000004,12.85,-50.0,0.6206844040902321
108,-50.39824052622909,0,1,28,-1.0,-0.5,0.52413973593057,0.18,8.901759473770907,-1.4000000000000006,-1.9000000000000006,11.5,-50.0,0.6190887227551601
109,-44.93118952376942,0,1,23,-1.0,-0.5,0.40633909370417853,0.15,11.518810476230582,-1.1500000000000004,-1.4000000000000001,7.600000000000001,-50.0,0.6177813227791411
110,-217.03672021853595,0,1,91,-2.0,-1.5,1.0093907306806917,0.19,-0.1867202185359167,-4.549999999999992,-5.799999999999995,43.7,-50.0,0.6126379505788675
111,-55.05075775767264,0,1,20,-2.0,-1.5,1.1249794337023045,0.16,-2.5007577576726403,-1.0000000000000002,-0.9999999999999999,7.95,-50.0,0.6115137992038019
112,-112.98183731876549,0,1,51,-1.5,0.5,2.004843599463988,0.13,-17.831837318765484,-2.549999999999999,-3.2000000000000015,21.799999999999997,-50.0,0.6086573689164053
113,-67.21655324990108,0,1,36,-2.0,-1.5,0.7383833363486866,0.19,5.233446750098912,-1.800000000000001,-2.700000000000001,11.749999999999998,-50.0,0.6066498181478441
114,76.54936358518174,1,0,49,-2.0,-1.5,0.22512234106315712,0.23,15.499363585181744,-2.4499999999999993,-3.2000000000000015,23.049999999999997,100.0,0.6039289057184618
115,-69.13614343594367,0,1,37,-1.5,0.5,0.8386510003747073,0.17,5.313856564056332,-1.850000000000001,-2.600000000000001,11.45,-50.0,0.6018831557386254
116,101.1249271476901,1,0,34,-1.0,-0.5,0.24382571114691948,0.32,14.774927147690093,-1.7000000000000008,-2.600000000000001,17.0,100.0,0.6000099392816225
117,-76.24846968496439,0,1,39,-1.0,-0.5,0.7438030280033415,0.18,5.001530315035606,-1.950000000000001,-2.800000000000001,8.600000000000001,-50.0,0.5978690779116367
118,-44.06468413901179,0,1,24,-1.0,-0.5,0.371529396243543,0.19,12.435315860988217,-1.2000000000000004,-1.5000000000000002,8.799999999999999,-50.0,0.5965557687260598
119,112.47394043928995,1,0,22,-1.0,-0.5,0.24749067153211263,0.42,14.323940439289947,-1.1000000000000003,-1.3,11.0,100.0,0.5953546677304017
120,-54.550472586279966,0,1,29,-1.0,-0.5,0.603319350640951,0.18,7.799527413720036,-1.4500000000000006,-1.9000000000000006,9.85,-50.0,0.5937754301951919
121,-77.57787030512964,0,1,34,-2.0,-1.5,1.5864788360604687,0.19,-11.72787030512964,-1.7000000000000008,-2.400000000000001,14.6,-50.0,0.5919297331954488
122,-56.046668610823616,0,1,31,-1.0,-0.5,0.5090898345625394,0.16,9.60333138917639,-1.5500000000000007,-2.2000000000000006,9.799999999999999,-50.0,0.5902523523062235
123,-87.74547264464717,0,1,44,-1.5,0.5,1.3124268099315288,0.19,-3.945472644647161,-2.2,-3.3000000000000016,16.8,-50.0,0.5878804639371334
124,-60.90512400756699,0,1,37,-1.0,-0.5,0.5208795668898056,0.17,9.444875992433012,-1.850000000000001,-2.800000000000001,15.750000000000002,-50.0,0.5858939834756623
125,-48.86581243374973,0,1,25,-1.0,-0.5,0.4540858099962366,0.17,10.784187566250267,-1.2500000000000004,-1.5000000000000002,6.849999999999998,-50.0,0.5845559217909861
126,115.81595915508484,1,0,17,-1.0,-0.5,0.22482282735025522,0.42,14.815959155084844,-0.8500000000000002,-0.7,8.5,100.0,0.5836479487197221
127,-60.31453975581174,0,1,28,-2.0,-1.5,1.0086277077858061,0.15,-0.16453975581173896,-1.4000000000000006,-1.8000000000000005,10.55,-50.0,0.582155824412192
128,-41.46167731897962,0,1,18,-1.0,-0.5,0.43387919536885133,0.12,11.18832268102038,-0.9000000000000002,-0.8999999999999999,5.9,-50.0,0.5811988055036628
129,-62.842032172599176,0,1,27,-1.5,0.5,1.3953533424731615,0.18,-5.642032172599176,-1.3500000000000005,-1.4000000000000001,11.75,-50.0,0.5797665032070268
130,-59.290082858297474,0,1,38,-1.0,-0.5,0.3215211704548117,0.17,12.959917141702531,-1.900000000000001,-2.700000000000001,15.6,-50.0,0.5777572105687012
131,100.02863400465321,1,0,35,-1.0,-0.5,0.24349404802972313,0.33,14.67863400465323,-1.7500000000000009,-2.400000000000001,17.5,100.0,0.575913289076658
132,-64.35443188737318,0,1,33,-2.0,-1.5,0.910312164859558,0.19,1.7955681126268264,-1.6500000000000008,-2.500000000000001,12.75,-50.0,0.5741806356732034
133,-57.01302845637991,0,1,28,-2.0,-1.5,0.8907087284790638,0.13,2.1869715436200954,-1.4000000000000006,-1.5000000000000002,11.200000000000001,-50.0,0.5727149827649497
134,-39.235664480133124,0,1,17,-1.0,-0.5,0.384396565673457,0.17,11.614335519866877,-0.8500000000000002,-0.7,6.65,-50.0,0.5718271221895649
135,-55.430868848346734,0,1,36,-1.0,-0.5,0.2783036767755801,0.19,14.219131151653277,-1.800000000000001,-2.800000000000001,14.649999999999999,-50.0,0.5699519219353558
136,-234.63162368751077,0,1,83,-2.0,-1.5,2.989136894539946,0.19,-39.78162368751083,-4.149999999999993,-4.699999999999999,30.0,-50.0,0.5656541812795982
137,-77.853669246503,0,1,35,-1.0,-0.5,1.4883137904972479,0.18,-9.903669246503002,-1.7500000000000009,-2.1000000000000005,13.9,-50.0,0.5638525463454231
138,-53.34330343502854,0,1,26,-1.0,-0.5,0.650196085037033,0.15,6.856696564971463,-1.3000000000000005,-1.6000000000000003,7.65,-50.0,0.5625182650422641
139,-41.10402054210425,0,1,20,-1.0,-0.5,0.38591018583405967,0.16,12.145979457895745,-1.0000000000000002,-0.9999999999999999,7.249999999999999,-50.0,0.5614942528656935
140,-49.46834965941389,0,1,27,-1.0,-0.5,0.3186171565059393,0.19,12.931650340586113,-1.3500000000000005,-1.9000000000000006,7.049999999999996,-50.0,0.5601150811026829
141,-66.44366038084767,0,1,26,-1.5,0.5,1.3447814709411432,0.18,-4.5936603808476795,-1.3000000000000005,-1.7000000000000004,6.1,-50.0,0.5587905045874638
142,-54.20851805433802,0,1,30,-1.0,-0.5,0.5846443973776011,0.19,8.091481945661986,-1.5000000000000007,-2.1000000000000005,11.549999999999999,-50.0,0.5572664203431309
143,-76.08693734345354,0,1,45,-1.0,-0.5,0.2637175943861863,0.18,14.513062656546454,-2.25,-3.600000000000002,12.499999999999998,-50.0,0.5549888498286434
144,-47.53900920183528,0,1,20,-1.5,0.5,0.7970411265631696,0.17,6.310990798164724,-1.0000000000000002,-0.9999999999999999,6.65,-50.0,0.5539798814337038
145,-67.56103910320518,0,1,31,-1.5,0.5,1.3728421727491005,0.18,-5.411039103205173,-1.5500000000000007,-1.9000000000000006,13.0,-50.0,0.5524199629241836
146,113.62715140209535,1,0,22,-1.0,-0.5,0.2205909919536315,0.37,15.377151402095354,-1.1000000000000003,-1.2,11.0,100.0,0.5513158539709229
147,-56.425614417166045,0,1,32,-1.0,-0.5,0.5701580031613823,0.15,8.474385582833953,-1.6000000000000008,-2.0000000000000004,11.9,-50.0,0.5497142072397242
148,-57.72707712879332,0,1,17,-2.0,-1.5,1.1216390663027396,0.19,-2.427077128793318,-0.8500000000000002,-0.7999999999999999,2.3000000000000007,-50.0,0.5488654147654373
149,-49.36356472694808,0,1,30,0.5,1.0,2.1858787657270335,0.18,14.236435273051926,-1.5000000000000007,-2.1000000000000005,10.25,-50.0,0.5473710611722957
150,-39.171597605461955,0,1,23,-0.5,-1.5,0.9736429051180724,0.14,16.178402394538047,-1.1500000000000004,-1.2,8.5,-50.0,0.5462284222700502
151,-51.81328242953605,0,1,32,0.5,1.0,2.1604347441870146,0.19,14.986717570463952,-1.6000000000000008,-2.2000000000000006,10.2,-50.0,0.544643029300406
152,-74.89953824845665,0,1,29,-2.0,-1.5,1.6857008240240683,0.17,-13.699538248456648,-1.4500000000000006,-1.8000000000000005,10.9,-50.0,0.5432106424801884
153,115.6018067040329,1,0,14,-1.0,-0.5,0.21760941945456763,0.29,14.951806704032897,-0.7000000000000001,-0.7,5.9,100.0,0.542520630701663
154,-41.063024498335096,0,1,25,0.0,0.0,1.3062477079864776,0.17,14.986975501664904,-1.2500000000000004,-1.6000000000000003,10.549999999999999,-50.0,0.5412908669700753
155,-50.76073571397104,0,1,28,0.5,1.0,2.522807411978306,0.19,7.739264286028957,-1.4000000000000006,-1.8000000000000005,12.2,-50.0,0.5399171766065456
156,-327.29900405248037,0,1,101,-1.5,0.5,3.553205504832732,0.18,-48.79900405248045,-5.04999999999999,-6.499999999999993,30.5,-50.0,0.5349939174333784
157,-76.19948974924597,0,1,35,0.0,0.0,2.461468211899567,0.18,-8.599489749245963,-1.7500000000000009,-2.0000000000000004,14.15,-50.0,0.5332994058474506
158,-360.7736345905776,0,1,117,-2.0,-1.5,1.5062737223190958,0.17,-10.123634590577714,-5.849999999999987,-8.699999999999985,47.35,-50.0,0.5276777535935724
159,-49.66548998991065,0,1,22,-2.0,-1.5,0.7608291847792162,0.16,4.784510010089355,-1.1000000000000003,-0.9999999999999999,8.100000000000001,-50.0,0.5266280176685775
160,-114.71134125302902,0,1,69,0.0,0.0,0.3246337127141006,0.16,34.13865874697099,-3.4499999999999957,-4.4,22.849999999999998,-50.0,0.5233506044254796
161,-61.14554016438226,0,1,24,-1.5,0.5,1.4169711661480489,0.19,-6.245540164382257,-1.2000000000000004,-1.5000000000000002,10.399999999999999,-50.0,0.5222159251346535
