episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_collision_avoid,r_yaw,r_terminal,epsilon
1,0.2527989895113314,0,1,18,0.0,0.5,1.7108016594052067,0.023333333333333334,2.5072203238786437,-0.18000000000000002,-1.25,0.0009601476114119545,-1.0,0.8985140793498458
2,1.2931023240147062,0,1,17,0.0,0.5,1.4334107805179046,0.023333333333333334,3.7291493545314425,-0.17,-1.5,0.011204360100760598,-1.0,0.8970313129285181
3,-1.904123758019722,0,1,18,0.0,0.5,1.9364480481729631,0.021666666666666667,1.4440030382859292,-0.18000000000000002,-2.25,-0.0023740778594105063,-1.0,0.8954647555124133
4,-0.9809143811529555,0,1,28,0.0,0.5,1.3327454404209496,0.02,4.205046984059694,-0.2800000000000001,-4.25,0.01039820660443343,-1.0,0.8930348836244177
5,-5.084396400326714,0,1,39,0.0,0.5,1.9351584133709683,0.02,1.4554042827478553,-0.3900000000000002,-5.25,-0.0012297785951972085,-1.0,0.8896645604044144
6,-0.21565236585331282,0,1,21,0.0,0.5,1.4334884458142991,0.024999999999999998,3.6525578715052576,-0.21000000000000005,-3.0,0.01739486455231121,-1.0,0.8878565649655512
7,1.3038267199411455,0,1,16,0.0,0.5,1.4422098229941804,0.024999999999999998,3.4766716877018498,-0.16,-1.25,0.0156923306899382,-1.0,0.8864822266320662
8,-0.438148116570873,0,1,20,0.0,0.5,1.4068314852864183,0.02,3.712922057987156,-0.20000000000000004,-3.25,0.01804361302777989,-1.0,0.884768164535847
9,-3.1114246441848765,0,1,27,0.0,0.5,2.2050772681952715,0.023333333333333334,0.10215165043858443,-0.2700000000000001,-2.0,-0.011082795104940901,-1.0,0.8824609675654602
10,-3.520636709856585,0,1,41,0.0,0.5,1.5520542505434278,0.023333333333333334,3.1229479540477025,-0.4100000000000002,-5.5,-0.012223190283326373,-1.0,0.8789723024470473
11,1.2268310387532473,0,1,27,0.0,0.5,1.3942492415925867,0.021666666666666667,3.5645240164615926,-0.2700000000000001,-1.5,0.016299508924094507,-1.0,0.8766846335390686
12,0.28098468352659234,0,1,22,0.0,0.5,1.4602679369331424,0.024999999999999998,3.6976913410199597,-0.22000000000000006,-2.5,0.012059283220769162,-1.0,0.8748263071667308
13,-0.24937725614541595,0,1,16,0.0,0.5,1.800977337220107,0.023333333333333334,2.0321209610677937,-0.16,-1.25,-0.0007673766632913371,-1.0,0.873478003305693
14,-3.097858583465274,0,1,22,0.0,0.5,1.9478328125280697,0.021666666666666667,1.3013551772947318,-0.22000000000000006,-3.25,-0.005854930129536174,-1.0,0.8716284830525334
15,-2.741361468481055,0,1,42,0.0,0.5,1.1991152140454027,0.02,4.538055288580022,-0.4200000000000002,-6.25,-0.009108848510574212,-1.0,0.8681116732199867
16,0.09534625367070237,0,1,18,0.0,0.5,1.447889793462503,0.02,3.2255428782546067,-0.18000000000000002,-2.25,0.009180068814963123,-1.0,0.8666101118452596
17,0.5338803193767934,0,1,28,0.0,0.5,1.4337282777241755,0.023333333333333334,3.5983818934650458,-0.2800000000000001,-2.25,0.013540284610711531,-1.0,0.8642810546814166
18,-0.21903600996160733,0,1,16,0.0,0.5,1.753141745469403,0.024999999999999998,2.315630528525345,-0.16,-1.5,-0.003625843392137651,-1.0,0.8629538202488978
19,0.8671821539047864,0,1,18,0.0,0.5,1.3918827840541528,0.021666666666666667,3.9805300239892913,-0.18000000000000002,-2.25,0.016200231517081647,-1.0,0.8614638509973265
20,-3.181786501948019,0,1,27,0.0,0.5,1.9150991848011019,0.023333333333333334,1.465023280043668,-0.2700000000000001,-3.5,-0.0009074599524391358,-1.0,0.859235173508974
21,-3.7828140689014806,0,1,25,0.0,0.5,2.1415850045286655,0.024999999999999998,0.4196125315829624,-0.25000000000000006,-3.0,0.0005548831124990184,-1.0,0.8571782791630786
22,-15.165896691597961,0,1,53,0.0,0.5,2.9675823567583306,0.021666666666666667,-3.776267688720143,-0.5300000000000002,-9.5,-0.014621323502333064,-1.0,0.852838863250462
23,-0.6415376250208122,0,1,23,0.0,0.5,1.4457866440755671,0.024999999999999998,3.522812956495944,-0.23000000000000007,-3.25,0.011818156838858078,-1.0,0.8509646469954473
24,1.250365378246017,0,1,12,0.0,0.5,1.3130830041327783,0.02,3.4248343623747637,-0.11999999999999998,-1.25,0.016521269977948824,-1.0,0.8499889319941516
25,-11.508944182237332,0,1,55,0.0,0.5,2.2307011708809035,0.02,-0.008666285609101543,-0.5500000000000003,-10.0,-0.01203772180861066,-1.0,0.8455355840112255
