goal_x,goal_y,episodes,success_rate,collision_rate,reward_mean,reward_median,steps_mean,dist_mean
-0.7,-0.5,2622,0.39435545385202136,0.6056445461479787,1.3559887030511502,0.6318196866429835,31.107170099160946,0.5606083235861156
0.0,0.5,1007,0.021847070506454815,0.9781529294935452,-0.2644849381468207,0.648609679665491,38.25719960278054,1.4223210633481422
1.0,-0.5,196,0.0,1.0,1.2279917328890235,1.048275596636358,37.88775510204081,1.9109615194221574
1.7,0.5,175,0.0,1.0,0.9060986297932883,0.9152938057069896,38.26285714285714,2.796502019256059
