episode,reward,success,collision,steps,goal_x,goal_y,dist,min_scan,r_progress,r_time,r_collision_avoid,r_yaw,r_terminal,epsilon
1,-213.76172068318544,0,1,2,-0.7,-0.5,1.5976772648692807,0.021666666666666667,-10.0,-0.01,-3.9532307296151354,0.4484166814755601,-200.0,0.8999150042498584
2,-204.64359210833368,0,1,3,-0.7,-0.5,1.6594135109365047,0.023333333333333334,0.0,-0.015,-3.6600787966999913,-0.49534512221092547,-200.0,0.8996600679909342
3,-202.1520310143118,0,1,1,0.0,0.5,1.0915216957101483,0.023333333333333334,0.0,-0.005,-2.219085690010666,0.07205467569886967,-200.0,0.899575106232294
4,-202.74859641098243,0,1,1,-0.7,-0.5,0.5651420448556035,0.021666666666666667,0.0,-0.005,-2.252951794708471,-0.4906446162739532,-200.0,0.8994901529694046
5,-202.18502406556289,0,1,1,0.0,0.5,1.0480292507715478,0.021666666666666667,0.0,-0.005,-2.235472389914709,0.05544832435182715,-200.0,0.8994052082014168
6,-202.21868833736752,0,1,2,0.0,0.5,1.0878745773845695,0.021666666666666667,2.2254859529750703,-0.01,-4.580847485662199,0.06384046563137082,-200.0,0.8992353441467483
7,-201.16848051201413,0,1,7,1.0,-0.5,2.4018600126539034,0.023333333333333334,4.285531281845216,-0.035,-5.617287869935627,0.4666405082822934,-200.0,0.8986410874199654
8,-183.20131737289677,0,1,3,1.7,0.5,2.250425487954479,0.02,18.83975923009741,-0.015,-2.2705610153788314,0.2677987773609942,-200.0,0.8983865332787697
9,-212.52838859539136,0,1,2,1.0,-0.5,3.3836121268198314,0.023333333333333334,-10.0,-0.01,-1.7747907044644298,-0.46096816695761256,-200.0,0.8982168729387134
10,-197.61130668171063,0,1,4,0.0,0.5,1.3917914978638397,0.021666666666666667,6.065458855948593,-0.02,-4.64718536653519,0.4957313514616582,-200.0,0.8978776540378411
11,-194.55673718156575,0,1,4,1.7,0.5,4.426787767366222,0.021666666666666667,10.0,-0.02,-3.4825373902697567,-0.41744893169197794,-200.0,0.8975385707973952
12,-201.76039380663778,0,1,1,1.0,-0.5,1.1419992256601494,0.023333333333333334,0.0,-0.005,-2.2553742553644027,0.4999804487266274,-200.0,0.8974538211778671
13,-201.77241144384593,0,1,1,1.0,-0.5,1.1424472883057533,0.024999999999999998,0.0,-0.005,-2.2667557735117936,0.49934432966586373,-200.0,0.8973690800328772
14,-224.14245343992687,0,1,5,0.0,0.5,2.7750170502345797,0.023333333333333334,-20.0,-0.025,-3.6747005893658713,-0.4951418423115305,-200.0,0.8969455013963443
15,-204.4827262544089,0,1,3,0.0,0.5,2.7671523126188555,0.021666666666666667,0.0,-0.015,-3.5998041371641376,-0.496077459122846,-200.0,0.8966914558546621
16,-201.70476842340182,0,1,5,1.0,-0.5,2.30792020319491,0.024999999999999998,0.12990928946852165,-0.025,-2.317417970513283,0.4076693191311793,-200.0,0.8962682159455295
17,-201.76207224951887,0,1,1,1.0,-0.5,1.140576420547104,0.023333333333333334,0.0,-0.005,-2.256503990199324,0.49943174068044893,-200.0,0.896183593355135
18,-183.6117294683878,0,1,3,1.7,0.5,2.494073073804482,0.02,20.0,-0.015,-4.2194738861893715,0.3938248964318634,-200.0,0.8959297763515827
19,-212.5018490075827,0,1,2,-0.7,-0.5,1.7728784985273771,0.021666666666666667,-10.0,-0.01,-1.8061989155806413,-0.4622979470611776,-200.0,0.89576060731378
20,-183.74982463300145,0,1,5,1.0,-0.5,1.1676009303752675,0.024999999999999998,20.0,-0.025,-4.053543673191586,0.4875685835378575,-200.0,0.8953378327125813
21,-204.44559833609574,0,1,3,1.0,-0.5,3.0625244974044477,0.02,0.0,-0.015,-3.9196293926054375,-0.23867733585276435,-200.0,0.8950842693991662
